Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.tribe,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12966,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12967,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12968,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12969,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12970,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Shewanella sp. ANA-3,CP000469,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12971,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. ANA-3,,,,,,,,,,,
Syntrophobacter fumaroxidans MPOB,CP000478,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12986,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,,Syntrophobacter fumaroxidans,Syntrophobacter fumaroxidans MPOB,,,delta/epsilon subdivisions,,,,,,,
Mycobacterium avium 104,CP000479,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12987,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium complex (MAC),Actinobacteria <phylum>,Terrabacteria group,Mycobacterium avium 104,Actinobacteria <class>,,Mycobacterium avium,,,,,,
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),CP000488,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13011,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,Candidatus Ruthia,,Candidatus Ruthia magnifica,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),,,
Chlorobium phaeobacteroides DSM 266,CP000492,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13015,--,Yes,root,cellular organisms,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,,Chlorobium phaeobacteroides,FCB group,Bacteroidetes/Chlorobi group,,,,,,Chlorobium/Pelodictyon group,,Chlorobium phaeobacteroides DSM 266,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13021,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13022,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13023,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13024,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13025,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13026,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella sp. W3-18-1,,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13027,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13028,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13029,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13030,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13031,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13032,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13033,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,Shewanella amazonensis,Shewanella amazonensis SB2B,,,,,,,,,,
Nocardioides sp. JS614,CP000509,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13037,--,Yes,root,cellular organisms,Bacteria,,,Propionibacteriales,Nocardioidaceae,Nocardioides,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Nocardioides sp. JS614,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13038,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13039,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13040,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13041,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,Psychromonas ingrahamii,Psychromonas ingrahamii 37,,,,,,,,,,
Mycobacterium sp. KMS,CP000518,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13054,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,Actinobacteria <phylum>,Terrabacteria group,,Actinobacteria <class>,,Mycobacterium sp. KMS,,,,,,
Burkholderia mallei SAVP1,CP000526,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13058,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei SAVP1,,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13067,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,Polaromonas naphthalenivorans,Polaromonas naphthalenivorans CJ2,,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13068,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,Polaromonas naphthalenivorans,Polaromonas naphthalenivorans CJ2,,,,,,,,,,
Acidovorax sp. JS42,CP000539,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13074,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax sp. JS42,,,,,,,,,,,
Acidovorax sp. JS42,CP000539,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13075,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax sp. JS42,,,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13077,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Verminephrobacter,,Verminephrobacter eiseniae,Verminephrobacter eiseniae EF01-2,,,,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13083,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei NCTC 10229,,,,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13084,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,Burkholderia mallei,Burkholderia mallei NCTC 10229,,,,,,,,,,
Methylibium petroleiphilum PM1,CP000556,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13097,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,,Methylibium petroleiphilum,unclassified Burkholderiales,Burkholderiales Genera incertae sedis,,,,,,Methylibium petroleiphilum PM1,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13196,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13197,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13198,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13199,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,Acinetobacter baylyi,Acinetobacter baylyi ADP1,,,,,,,,,,
Bacteroides fragilis NCTC 9343,CR626927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13204,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Bacteroides <genus>,,Bacteroides fragilis,,,Bacteroides fragilis NCTC 9343,,,
Bacteroides fragilis NCTC 9343,CR626927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13206,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Bacteroides <genus>,,Bacteroides fragilis,,,Bacteroides fragilis NCTC 9343,,,
Bacteroides fragilis NCTC 9343,CR626927,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13210,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Bacteroides <genus>,,Bacteroides fragilis,,,Bacteroides fragilis NCTC 9343,,,
Legionella pneumophila str. Paris,CR628336,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13211,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Paris,,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13214,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila str. Lens,,,,,,,,,,
Ehrlichia ruminantium str. Gardel,CR925677,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13222,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Gardel,,,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13224,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia ruminantium,Ehrlichia ruminantium str. Welgevonden,,,,,,,,,,
Corynebacterium jeikeium K411,CR931997,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13225,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Terrabacteria group,Corynebacterium jeikeium K411,Actinobacteria <class>,,Corynebacterium jeikeium,,,,,,
Corynebacterium jeikeium K411,CR931997,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13226,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Terrabacteria group,Corynebacterium jeikeium K411,Actinobacteria <class>,,Corynebacterium jeikeium,,,,,,
Corynebacterium jeikeium K411,CR931997,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13229,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Terrabacteria group,Corynebacterium jeikeium K411,Actinobacteria <class>,,Corynebacterium jeikeium,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13239,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13240,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13241,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13243,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13244,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13245,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis TAC125,,,,,,,,,,
Gramella forsetii KT0803,CU207366,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13269,--,Yes,root,cellular organisms,Bacteria,,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Gramella forsetii,,,,,Gramella forsetii KT0803,,,
Gramella forsetii KT0803,CU207366,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13270,--,Yes,root,cellular organisms,Bacteria,,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,,Bacteroidetes <phylum>,FCB group,Bacteroidetes/Chlorobi group,Gramella forsetii,,,,,Gramella forsetii KT0803,,,
Escherichia coli,J01624,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13397,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,M12299,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13398,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,K01549,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13403,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,U14003,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13407,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,U14003,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13408,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,U14003,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13409,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Thermus thermophilus,X51824,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13467,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,Thermus thermophilus,Terrabacteria group,,,,,,,,,,
Haemophilus influenzae Rd KW20,U32698,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13476,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,Haemophilus influenzae Rd KW20,,,,,,,,,,
Pseudomonas fluorescens,L29642,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13546,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,
Escherichia coli,X03239,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13598,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Thermus thermophilus,X51824,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13627,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,Thermus thermophilus,Terrabacteria group,,,,,,,,,,
Escherichia coli,X52789,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13629,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,X53236,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13631,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,X53236,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13632,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Escherichia coli,X53236,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_13633,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,
Haemophilus influenzae,X53782,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13635,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus influenzae,,,,,,,,,,,
Stigmatella aurantiaca,X82820,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13648,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Stigmatella,,Stigmatella aurantiaca,,,,delta/epsilon subdivisions,,,,,,,Cystobacterineae
Bacillus halodurans,AB013377,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13724,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus halodurans,,,,,,,,
Bacillus halodurans,AB031215,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13757,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus halodurans,,,,,,,,
