Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.tribe,Taxonomy.NCBI.subclass,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.subfamily
Streptococcus pyogenes SSI-1,BA000034,71,27,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12213,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M3,,,Streptococcus pyogenes SSI-1,,,,,,,
Streptococcus pyogenes SSI-1,BA000034,71,27,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12214,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M3,,,Streptococcus pyogenes SSI-1,,,,,,,
Corynebacterium efficiens YS-314,BA000035,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12215,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium efficiens YS-314,,Corynebacterium efficiens,,,,,,,,
Corynebacterium efficiens YS-314,BA000035,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12216,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium efficiens YS-314,,Corynebacterium efficiens,,,,,,,,
Corynebacterium efficiens YS-314,BA000035,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12217,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium efficiens YS-314,,Corynebacterium efficiens,,,,,,,,
Corynebacterium efficiens YS-314,BA000035,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12218,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium efficiens YS-314,,Corynebacterium efficiens,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BA000036,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12221,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium glutamicum ATCC 13032,,Corynebacterium glutamicum,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BA000036,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_12222,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium glutamicum ATCC 13032,,Corynebacterium glutamicum,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12237,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,Geobacillus kaustophilus,,Geobacillus kaustophilus HTA426,,,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,71,33,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12238,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,Geobacillus kaustophilus,,Geobacillus kaustophilus HTA426,,,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,72,34,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12239,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,Geobacillus kaustophilus,,Geobacillus kaustophilus HTA426,,,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,72,42,30,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12240,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,Geobacillus kaustophilus,,Geobacillus kaustophilus HTA426,,,,,,,,,,
Geobacillus kaustophilus HTA426,BA000043,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12242,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus thermoleovorans group,Geobacillus kaustophilus,,Geobacillus kaustophilus HTA426,,,,,,,,,,
Corynebacterium diphtheriae,BX248358,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12260,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Corynebacterium diphtheriae,BX248358,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12261,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Corynebacterium diphtheriae,BX248358,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12262,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Corynebacterium diphtheriae,BX248359,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12263,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Corynebacterium diphtheriae,BX248360,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12264,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Candidatus Blochmannia floridanus,BX248583,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12266,--,Yes,root,cellular organisms,Bacteria,unclassified Enterobacteriaceae,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,,Candidatus Blochmannia floridanus,,"ant, tsetse, mealybug, aphid, etc. endosymbionts",,,ant endosymbionts,,,,,,,
Rhodopirellula baltica SH 1,BX294142,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12271,--,Yes,root,cellular organisms,Bacteria,PVC group,,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,,Planctomycetes <phylum>,Rhodopirellula baltica,Rhodopirellula baltica SH 1,,,,,,,,,,
Rhodopirellula baltica SH 1,BX294146,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12272,--,Yes,root,cellular organisms,Bacteria,PVC group,,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,,Planctomycetes <phylum>,Rhodopirellula baltica,Rhodopirellula baltica SH 1,,,,,,,,,,
Prochlorococcus marinus str. MIT 9313,BX572095,72,28,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12301,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9313,,,,,,,
Prochlorococcus marinus str. MIT 9313,BX572095,72,28,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12302,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9313,,,,,,,
Prochlorococcus marinus str. MIT 9313,BX572099,71,27,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_12303,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9313,,,,,,,
Mycobacterium tuberculosis H37Rv,BX842573,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12319,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis complex,Actinobacteria <phylum>,Actinobacteria <class>,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,,,,,,,
Mycobacterium tuberculosis H37Rv,BX842579,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12320,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis complex,Actinobacteria <phylum>,Actinobacteria <class>,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,,,,,,,
Mycobacterium tuberculosis H37Rv,BX842580,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12321,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis complex,Actinobacteria <phylum>,Actinobacteria <class>,Mycobacterium tuberculosis H37Rv,,Mycobacterium tuberculosis,,,,,,,,
Candidatus Protochlamydia amoebophila UWE25,BX908798,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12327,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,,Chlamydiae <phylum>,Candidatus Protochlamydia amoebophila,Candidatus Protochlamydia amoebophila UWE25,,,,,,,,,,
Candidatus Protochlamydia amoebophila UWE25,BX908798,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12328,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,,Chlamydiae <phylum>,Candidatus Protochlamydia amoebophila,Candidatus Protochlamydia amoebophila UWE25,,,,,,,,,,
Candidatus Protochlamydia amoebophila UWE25,BX908798,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12329,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,,Chlamydiae <phylum>,Candidatus Protochlamydia amoebophila,Candidatus Protochlamydia amoebophila UWE25,,,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BX927153,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12331,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium glutamicum ATCC 13032,,Corynebacterium glutamicum,,,,,,,,
Corynebacterium glutamicum ATCC 13032,BX927153,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12332,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacterium glutamicum ATCC 13032,,Corynebacterium glutamicum,,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12365,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12366,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12367,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12368,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Anaplasma marginale str. St. Maries,CP000030,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12411,--,Yes,root,cellular organisms,Bacteria,Anaplasma marginale str. St. Maries,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,,Anaplasma marginale,,,,,,,,,,,,
Lactobacillus acidophilus NCFM,CP000033,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12419,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus acidophilus,,Lactobacillus acidophilus NCFM,,,,,,,,,,
Lactobacillus acidophilus NCFM,CP000033,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12420,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus acidophilus,,Lactobacillus acidophilus NCFM,,,,,,,,,,
Shigella sonnei Ss046,CP000038,70,28,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12438,--,Yes,root,cellular organisms,Bacteria,Shigella sonnei Ss046,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,Shigella sonnei,,,,,,,,,,,,
Chlamydia trachomatis A/HAR-13,CP000051,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12452,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,,Chlamydiae <phylum>,Chlamydia trachomatis,Chlamydia/Chlamydophila group,,,Chlamydia trachomatis A/HAR-13,,,,,,,
Chlamydia trachomatis A/HAR-13,CP000051,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12453,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,,Chlamydiae <phylum>,Chlamydia trachomatis,Chlamydia/Chlamydophila group,,,Chlamydia trachomatis A/HAR-13,,,,,,,
Thermobifida fusca YX,CP000088,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12496,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,Actinobacteria <phylum>,Actinobacteria <class>,Thermobifida fusca YX,,Thermobifida fusca,,,,,,,,
Thermobifida fusca YX,CP000088,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12499,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,Actinobacteria <phylum>,Actinobacteria <class>,Thermobifida fusca YX,,Thermobifida fusca,,,,,,,,
Thermobifida fusca YX,CP000088,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12500,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,Actinobacteria <phylum>,Actinobacteria <class>,Thermobifida fusca YX,,Thermobifida fusca,,,,,,,,
Prochlorococcus marinus str. NATL2A,CP000095,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12517,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. NATL2A,,,,,,,
Prochlorococcus marinus str. NATL2A,CP000095,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12518,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. NATL2A,,,,,,,
Prochlorococcus marinus str. NATL2A,CP000095,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12519,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. NATL2A,,,,,,,
Pelodictyon luteolum DSM 273,CP000096,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12521,--,Yes,root,cellular organisms,Bacteria,FCB group,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,,Pelodictyon luteolum,,Bacteroidetes/Chlorobi group,,,Chlorobium/Pelodictyon group,,,,Pelodictyon luteolum DSM 273,,,
Ehrlichia canis str. Jake,CP000107,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12529,--,Yes,root,cellular organisms,Bacteria,Ehrlichia canis str. Jake,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia canis,,,,,,,,,,,,
Synechococcus sp. CC9605,CP000110,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12534,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. CC9605,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Synechococcus sp. CC9605,CP000110,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12535,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. CC9605,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Synechococcus sp. CC9605,CP000110,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12536,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. CC9605,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Prochlorococcus marinus str. MIT 9312,CP000111,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12537,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9312,,,,,,,
Prochlorococcus marinus str. MIT 9312,CP000111,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12538,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9312,,,,,,,
Myxococcus xanthus DK 1622,CP000113,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12547,--,Yes,root,cellular organisms,Bacteria,Myxococcus xanthus DK 1622,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,Myxococcus xanthus,,,delta/epsilon subdivisions,,,,,,,Cystobacterineae,,
Streptococcus agalactiae A909,CP000114,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12548,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12549,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12550,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12551,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12552,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Erythrobacter litoralis HTCC2594,CP000157,71,27,44,No,0,tRNA,0,(()()()),((()()())),--,No,CRW,--,CRW_t_B_12599,--,Yes,root,cellular organisms,Bacteria,Erythrobacter litoralis HTCC2594,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Erythrobacter litoralis,,,,,,,,,,,,
Erythrobacter litoralis HTCC2594,CP000157,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12600,--,Yes,root,cellular organisms,Bacteria,Erythrobacter litoralis HTCC2594,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Erythrobacter litoralis,,,,,,,,,,,,
Erythrobacter litoralis HTCC2594,CP000157,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12601,--,Yes,root,cellular organisms,Bacteria,Erythrobacter litoralis HTCC2594,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Erythrobacter litoralis,,,,,,,,,,,,
Salinibacter ruber DSM 13855,CP000159,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12606,--,Yes,root,cellular organisms,Bacteria,FCB group,,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salinibacter,,Bacteroidetes <phylum>,Salinibacter ruber,Bacteroidetes/Chlorobi group,,,Salinibacter ruber DSM 13855,,,,,,,
Ehrlichia chaffeensis str. Arkansas,CP000236,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12622,--,Yes,root,cellular organisms,Bacteria,Ehrlichia chaffeensis str. Arkansas,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia chaffeensis,,,,,,,,,,,,
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),CP000238,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12626,--,Yes,root,cellular organisms,Bacteria,unclassified Gammaproteobacteria,Proteobacteria,Gammaproteobacteria,,,,,Candidatus Baumannia cicadellinicola,,Candidatus Baumannia,,,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),,,,,,,
Synechococcus sp. JA-3-3Ab,CP000239,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12627,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. JA-3-3Ab,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Synechococcus sp. JA-3-3Ab,CP000239,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12628,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. JA-3-3Ab,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Synechococcus sp. JA-3-3Ab,CP000239,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12629,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. JA-3-3Ab,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
