Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.species group,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species subgroup
uncultured gamma proteobacterium,AY934425,78,36,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18645,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,environmental samples <gamma proteobacteria>,,,,uncultured gamma proteobacterium,,,,
Geobacillus kaustophilus HTA426,BA000043,77,41,36,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18721,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus kaustophilus,Geobacillus thermoleovorans group,Terrabacteria group,Geobacillus kaustophilus HTA426,,,,,
Candidatus Phytoplasma solani,DQ464999,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19717,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma solani,16SrXII (Stolbur group),Terrabacteria group,,,,,,
Candidatus Liberibacter asiaticus,U61359,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19885,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Liberibacter,Candidatus Liberibacter asiaticus,,,,,,,,
Candidatus Phytoplasma aurantifolia,U15442,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19894,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma aurantifolia,16SrII (Peanut WB group),Terrabacteria group,,,,,,
Pseudomonas aeruginosa,L28148,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19912,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas aeruginosa,L28149,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19913,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas aeruginosa,L28150,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19914,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas mendocina,L28159,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19920,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas mendocina,L28160,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19921,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas mendocina,L28161,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19922,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina,Pseudomonas aeruginosa group,,,,,,,
Pseudomonas mendocina,L28162,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19923,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas mendocina,Pseudomonas aeruginosa group,,,,,,,
Coxiella burnetii,X78986,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20046,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,Coxiella <Bacteria>,,,,Coxiella burnetii,,,,
Pseudomonas aeruginosa PAO1,AE004091,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20273,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,Pseudomonas aeruginosa PAO1,,,,,,
Geobacillus kaustophilus HTA426,BA000043,76,36,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20948,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus kaustophilus,Geobacillus thermoleovorans group,Terrabacteria group,Geobacillus kaustophilus HTA426,,,,,
Moorella thermoacetica ATCC 39073,CP000232,76,34,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21177,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,,Moorella <bacteria>,,Terrabacteria group,Moorella group,Moorella thermoacetica,,Moorella thermoacetica ATCC 39073,,
Xylella fastidiosa 9a5c,AE003849,77,39,38,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_22048,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa,,Xylella fastidiosa 9a5c,,,,,,
Pseudomonas aeruginosa PAO1,AE004091,77,39,38,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_22050,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,Pseudomonas aeruginosa PAO1,,,,,,
Xylella fastidiosa Temecula1,AE009442,77,39,38,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_22084,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa,,Xylella fastidiosa Temecula1,,,,,,
Porphyromonas gingivalis W83,AE015924,77,37,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22162,--,Yes,root,cellular organisms,Bacteria,,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Bacteroidetes <phylum>,,FCB group,Bacteroidetes/Chlorobi group,Porphyromonas gingivalis,,Porphyromonas gingivalis W83,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22206,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae group,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22281,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus <bacterium>,Bacillus cereus group,Terrabacteria group,Bacillus anthracis str. 'Ames Ancestor',Bacillus anthracis,,,,
Francisella tularensis subsp. holarctica LVS,AM233362,77,37,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22521,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,,Francisella tularensis subsp. holarctica LVS,,Francisella tularensis subsp. holarctica,,,,
Xanthomonas oryzae pv. oryzae MAFF 311018,AP008229,76,38,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22619,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas oryzae,,Xanthomonas oryzae pv. oryzae,Xanthomonas oryzae pv. oryzae MAFF 311018,,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22681,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,Buchnera <proteobacteria>,,Buchnera aphidicola (Acyrthosiphon pisum),Buchnera aphidicola str. APS (Acyrthosiphon pisum),Buchnera aphidicola,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22682,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,Buchnera <proteobacteria>,,Buchnera aphidicola (Acyrthosiphon pisum),Buchnera aphidicola str. APS (Acyrthosiphon pisum),Buchnera aphidicola,,,,
Corynebacterium glutamicum ATCC 13032,BA000036,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22744,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Actinobacteria <phylum>,,Terrabacteria group,Corynebacterium glutamicum ATCC 13032,Actinobacteria <class>,Corynebacterium glutamicum,,,
Rhodopirellula baltica SH 1,BX294138,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22778,--,Yes,root,cellular organisms,Bacteria,,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,Planctomycetes <phylum>,,PVC group,Rhodopirellula baltica SH 1,Rhodopirellula baltica,,,,
Nitrosomonas europaea ATCC 19718,BX321856,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22782,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea,,Nitrosomonas europaea ATCC 19718,,,,,,
Corynebacterium glutamicum ATCC 13032,BX927154,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22806,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Actinobacteria <phylum>,,Terrabacteria group,Corynebacterium glutamicum ATCC 13032,Actinobacteria <class>,Corynebacterium glutamicum,,,
Pseudomonas syringae pv. syringae B728a,CP000075,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22920,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae,Pseudomonas syringae group,Pseudomonas syringae pv. syringae,Pseudomonas syringae pv. syringae B728a,,,,,Pseudomonas syringae group genomosp. 1
Psychrobacter arcticus 273-4,CP000082,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22929,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter arcticus,,Psychrobacter arcticus 273-4,,,,,,
Dechloromonas aromatica RCB,CP000089,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22952,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,Dechloromonas aromatica,,Dechloromonas aromatica RCB,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22971,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira multiformis,,Nitrosospira multiformis ATCC 25196,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22993,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,Thiobacillus denitrificans,,Thiobacillus denitrificans ATCC 25259,,,,,,
Polaromonas sp. JS666,CP000316,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23171,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. JS666,,,,,,,,
Psychrobacter cryohalolentis K5,CP000323,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23176,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter cryohalolentis,,Psychrobacter cryohalolentis K5,,,,,,
Nitrosomonas eutropha C91,CP000450,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23308,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas eutropha,,Nitrosomonas eutropha C91,,,,,,
Halorhodospira halophila SL1,CP000544,76,38,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23423,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,Halorhodospira halophila,,Halorhodospira halophila SL1,,,,,,
Acinetobacter sp. ADP1,CR543861,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23457,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baylyi,,Acinetobacter baylyi ADP1,,,,,,
Legionella pneumophila str. Paris,CR628336,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23466,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila,,Legionella pneumophila str. Paris,,,,,,
Legionella pneumophila str. Lens,CR628337,77,39,38,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23469,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila,,Legionella pneumophila str. Lens,,,,,,
Ehrlichia ruminantium str. Gardel,CR925677,78,38,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23474,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,canis group,Ehrlichia ruminantium str. Gardel,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,78,38,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23475,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,canis group,Ehrlichia ruminantium str. Welgevonden,,,,,,
Gramella forsetii KT0803,CU207366,77,37,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23507,--,Yes,root,cellular organisms,Bacteria,,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Bacteroidetes <phylum>,,FCB group,Bacteroidetes/Chlorobi group,Gramella forsetii,,Gramella forsetii KT0803,,
Thermus thermophilus HB27,AE017221,76,36,40,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24448,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus thermophilus,,Terrabacteria group,Thermus thermophilus HB27,,,,,
Francisella tularensis subsp. tularensis SCHU S4,AJ749949,76,34,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26662,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,,Francisella tularensis subsp. tularensis SCHU S4,,Francisella tularensis subsp. tularensis,,,,
Corynebacterium glutamicum ATCC 13032,BA000036,76,34,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29948,--,Yes,root,cellular organisms,Bacteria,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Actinobacteria <phylum>,,Terrabacteria group,Corynebacterium glutamicum ATCC 13032,Actinobacteria <class>,Corynebacterium glutamicum,,,
Pseudomonas aeruginosa PAO1,AE004091,77,35,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31495,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,Pseudomonas aeruginosa PAO1,,,,,,
Pseudomonas aeruginosa PAO1,AE004091,77,35,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31496,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,Pseudomonas aeruginosa PAO1,,,,,,
Thermus thermophilus HB27,AE017221,77,37,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31649,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus thermophilus,,Terrabacteria group,Thermus thermophilus HB27,,,,,
Francisella tularensis subsp. tularensis SCHU S4,AJ749949,77,35,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31746,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,,Francisella tularensis subsp. tularensis SCHU S4,,Francisella tularensis subsp. tularensis,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,77,37,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_31966,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,Buchnera <proteobacteria>,,Buchnera aphidicola (Acyrthosiphon pisum),Buchnera aphidicola str. APS (Acyrthosiphon pisum),Buchnera aphidicola,,,,
Moorella thermoacetica ATCC 39073,CP000232,78,36,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32241,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,,Moorella <bacteria>,,Terrabacteria group,Moorella group,Moorella thermoacetica,,Moorella thermoacetica ATCC 39073,,
Pseudomonas aeruginosa PAO1,AE004091,76,34,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32870,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas aeruginosa group,Pseudomonas aeruginosa PAO1,,,,,,
Thermus thermophilus HB27,AE017221,76,34,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32951,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus thermophilus,,Terrabacteria group,Thermus thermophilus HB27,,,,,
Francisella tularensis subsp. tularensis SCHU S4,AJ749949,76,34,42,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33013,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis,,Francisella tularensis subsp. tularensis SCHU S4,,Francisella tularensis subsp. tularensis,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,76,34,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33432,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,canis group,Ehrlichia ruminantium str. Welgevonden,,,,,,
