Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.order,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.class,Taxonomy.NCBI.family,Taxonomy.NCBI.phylum,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species group,Taxonomy.NCBI.tribe,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.suborder,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.subgenus,Taxonomy.NCBI.subclass
Clostridium novyi NT,CP000382,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19072,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Clostridium novyi,,Clostridiales,Clostridium novyi NT,Clostridium,,,Clostridia,Clostridiaceae,Firmicutes,,,,,,,,,
Clostridium novyi NT,CP000382,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19073,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Clostridium novyi,,Clostridiales,Clostridium novyi NT,Clostridium,,,Clostridia,Clostridiaceae,Firmicutes,,,,,,,,,
Cytophaga hutchinsonii ATCC 33406,CP000383,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19074,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Cytophaga hutchinsonii,Cytophagales,Bacteroidetes/Chlorobi group,Cytophaga,,Cytophaga hutchinsonii ATCC 33406,Cytophagia,Cytophagaceae,,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19077,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19078,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19079,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19080,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19081,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Trichodesmium erythraeum IMS101,CP000393,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19084,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Trichodesmium erythraeum,,Oscillatoriales,Cyanobacteria/Melainabacteria group,Trichodesmium,,Trichodesmium erythraeum IMS101,,Microcoleaceae,Cyanobacteria,,,,,,,,,Oscillatoriophycideae
Trichodesmium erythraeum IMS101,CP000393,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19085,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Trichodesmium erythraeum,,Oscillatoriales,Cyanobacteria/Melainabacteria group,Trichodesmium,,Trichodesmium erythraeum IMS101,,Microcoleaceae,Cyanobacteria,,,,,,,,,Oscillatoriophycideae
Granulibacter bethesdensis CGDNIH1,CP000394,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19086,--,Yes,root,cellular organisms,Bacteria,Granulibacter bethesdensis CGDNIH1,Granulibacter bethesdensis,,Rhodospirillales,,Granulibacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19087,--,Yes,root,cellular organisms,Bacteria,Granulibacter bethesdensis CGDNIH1,Granulibacter bethesdensis,,Rhodospirillales,,Granulibacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19088,--,Yes,root,cellular organisms,Bacteria,Granulibacter bethesdensis CGDNIH1,Granulibacter bethesdensis,,Rhodospirillales,,Granulibacter,,,Alphaproteobacteria,Acetobacteraceae,Proteobacteria,,,,,,,,,
Francisella tularensis subsp. holarctica OSU18,CP000437,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19123,--,Yes,root,cellular organisms,Bacteria,Francisella tularensis subsp. holarctica OSU18,Francisella tularensis,Francisella tularensis subsp. holarctica,Thiotrichales,,Francisella,,,Gammaproteobacteria,Francisellaceae,Proteobacteria,,,,,,,,,
Francisella tularensis subsp. holarctica OSU18,CP000437,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19124,--,Yes,root,cellular organisms,Bacteria,Francisella tularensis subsp. holarctica OSU18,Francisella tularensis,Francisella tularensis subsp. holarctica,Thiotrichales,,Francisella,,,Gammaproteobacteria,Francisellaceae,Proteobacteria,,,,,,,,,
Francisella tularensis subsp. holarctica OSU18,CP000437,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19125,--,Yes,root,cellular organisms,Bacteria,Francisella tularensis subsp. holarctica OSU18,Francisella tularensis,Francisella tularensis subsp. holarctica,Thiotrichales,,Francisella,,,Gammaproteobacteria,Francisellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19135,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19136,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-7,CP000444,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19137,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-7,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19138,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. MR-4,CP000446,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19139,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. MR-4,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19140,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19141,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella frigidimarina NCIMB 400,CP000447,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19142,--,Yes,root,cellular organisms,Bacteria,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Maricaulis maris MCS10,CP000449,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19145,--,Yes,root,cellular organisms,Bacteria,Maricaulis maris MCS10,Maricaulis maris,,Rhodobacterales,,Maricaulis,,,Alphaproteobacteria,Hyphomonadaceae,Proteobacteria,,,,,,,,,
Maricaulis maris MCS10,CP000449,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19146,--,Yes,root,cellular organisms,Bacteria,Maricaulis maris MCS10,Maricaulis maris,,Rhodobacterales,,Maricaulis,,,Alphaproteobacteria,Hyphomonadaceae,Proteobacteria,,,,,,,,,
Nitrosomonas eutropha C91,CP000450,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19147,--,Yes,root,cellular organisms,Bacteria,Nitrosomonas eutropha C91,Nitrosomonas eutropha,,Nitrosomonadales,,Nitrosomonas,,,Betaproteobacteria,Nitrosomonadaceae,Proteobacteria,,,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19151,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19152,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000458,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19153,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000459,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19154,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Burkholderia cenocepacia HI2424,CP000460,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19155,--,Yes,root,cellular organisms,Bacteria,Burkholderia cenocepacia HI2424,Burkholderia cenocepacia,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,Burkholderia cepacia complex,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19156,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19157,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19158,--,Yes,root,cellular organisms,Bacteria,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,Aeromonas hydrophila subsp. hydrophila,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19159,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisA53,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19160,--,Yes,root,cellular organisms,Bacteria,Rhodopseudomonas palustris BisA53,Rhodopseudomonas palustris,,Rhizobiales,,Rhodopseudomonas,,,Alphaproteobacteria,Bradyrhizobiaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19161,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19162,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. ANA-3,CP000469,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19163,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. ANA-3,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Mycobacterium avium 104,CP000479,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19171,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Mycobacterium avium 104,Mycobacterium,Mycobacterium avium,,,Mycobacteriaceae,,,Mycobacterium avium complex (MAC),,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19174,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19175,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19176,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19177,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Campylobacter fetus subsp. fetus 82-40,CP000487,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19182,--,Yes,root,cellular organisms,Bacteria,Campylobacter fetus subsp. fetus 82-40,Campylobacter fetus,Campylobacter fetus subsp. fetus,Campylobacterales,,Campylobacter,,,Epsilonproteobacteria,Campylobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),CP000488,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19183,--,Yes,root,cellular organisms,Bacteria,unclassified Gammaproteobacteria,Candidatus Ruthia magnifica,,,sulfur-oxidizing symbionts,Candidatus Ruthia,,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Gammaproteobacteria,,Proteobacteria,,,,,,,,,
Paracoccus denitrificans PD1222,CP000489,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19184,--,Yes,root,cellular organisms,Bacteria,Paracoccus denitrificans PD1222,Paracoccus <bacteria>,Paracoccus denitrificans,Rhodobacterales,,,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Paracoccus denitrificans PD1222,CP000489,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19185,--,Yes,root,cellular organisms,Bacteria,Paracoccus denitrificans PD1222,Paracoccus <bacteria>,Paracoccus denitrificans,Rhodobacterales,,,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Chlorobium phaeobacteroides DSM 266,CP000492,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19186,--,Yes,root,cellular organisms,Bacteria,FCB group,Chlorobium phaeobacteroides,,Chlorobiales,Bacteroidetes/Chlorobi group,Chlorobium,,Chlorobium/Pelodictyon group,Chlorobia,Chlorobiaceae,Chlorobi,,,,,,Chlorobium phaeobacteroides DSM 266,,,
Chlorobium phaeobacteroides DSM 266,CP000492,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19187,--,Yes,root,cellular organisms,Bacteria,FCB group,Chlorobium phaeobacteroides,,Chlorobiales,Bacteroidetes/Chlorobi group,Chlorobium,,Chlorobium/Pelodictyon group,Chlorobia,Chlorobiaceae,Chlorobi,,,,,,Chlorobium phaeobacteroides DSM 266,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19189,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19190,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19191,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19192,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19193,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19194,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19196,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19197,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19198,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Bartonella bacilliformis KC583,CP000524,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19207,--,Yes,root,cellular organisms,Bacteria,Bartonella bacilliformis KC583,Bartonella bacilliformis,,Rhizobiales,,Bartonella,,,Alphaproteobacteria,Bartonellaceae,Proteobacteria,,,,,,,,,
Bartonella bacilliformis KC583,CP000524,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19208,--,Yes,root,cellular organisms,Bacteria,Bartonella bacilliformis KC583,Bartonella bacilliformis,,Rhizobiales,,Bartonella,,,Alphaproteobacteria,Bartonellaceae,Proteobacteria,,,,,,,,,
Burkholderia mallei SAVP1,CP000525,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19209,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei SAVP1,CP000525,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19210,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei SAVP1,CP000526,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19211,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei SAVP1,CP000526,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19212,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19218,--,Yes,root,cellular organisms,Bacteria,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19219,--,Yes,root,cellular organisms,Bacteria,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Campylobacter jejuni subsp. jejuni 81-176,CP000538,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19220,--,Yes,root,cellular organisms,Bacteria,Campylobacter jejuni subsp. jejuni 81-176,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni,Campylobacterales,,Campylobacter,,,Epsilonproteobacteria,Campylobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Campylobacter jejuni subsp. jejuni 81-176,CP000538,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19221,--,Yes,root,cellular organisms,Bacteria,Campylobacter jejuni subsp. jejuni 81-176,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni,Campylobacterales,,Campylobacter,,,Epsilonproteobacteria,Campylobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Campylobacter jejuni subsp. jejuni 81-176,CP000538,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19222,--,Yes,root,cellular organisms,Bacteria,Campylobacter jejuni subsp. jejuni 81-176,Campylobacter jejuni,Campylobacter jejuni subsp. jejuni,Campylobacterales,,Campylobacter,,,Epsilonproteobacteria,Campylobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Acidovorax sp. JS42,CP000539,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19223,--,Yes,root,cellular organisms,Bacteria,,Acidovorax sp. JS42,,Burkholderiales,,Acidovorax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Acidovorax sp. JS42,CP000539,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19224,--,Yes,root,cellular organisms,Bacteria,,Acidovorax sp. JS42,,Burkholderiales,,Acidovorax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
