Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.SILVA.Classified,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum,Taxonomy.SILVA.class,Taxonomy.SILVA.order,Taxonomy.SILVA.family,Taxonomy.SILVA.genus,Taxonomy.SILVA.unknown 0,Taxonomy.SILVA.unknown 1,Taxonomy.SILVA.unknown 2,Taxonomy.SILVA.unknown 3,Taxonomy.SILVA.unknown 4,Taxonomy.SILVA.no rank 0
Staphylococcus aureus subsp. aureus USA300,CP000255,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12683,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcaceae,Staphylococcus,Staphylococcales,,,,,
Staphylococcus aureus subsp. aureus USA300,CP000255,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12684,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcaceae,Staphylococcus,Staphylococcales,,,,,
Jannaschia sp. CCS1,CP000264,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12703,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,,,,,,
Jannaschia sp. CCS1,CP000264,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12704,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,,,,,,
Jannaschia sp. CCS1,CP000264,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12705,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia,,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12706,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12708,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12709,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12710,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12711,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12716,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Shigella flexneri 5 str. 8401,CP000266,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12717,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Escherichia-Shigella,,,,,
Rhodoferax ferrireducens T118,CP000267,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12718,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,,,,,,
Rhodoferax ferrireducens T118,CP000267,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12719,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,,,,,,
Rhodopseudomonas palustris BisB5,CP000283,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12725,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisB5,CP000283,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12726,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisB5,CP000283,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12727,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Methylobacillus flagellatus KT,CP000284,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12730,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylobacillus,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12733,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Chromohalobacter,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12734,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Chromohalobacter,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12735,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Chromohalobacter,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12736,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Chromohalobacter,,,,,,
Rhodopseudomonas palustris BisB18,CP000301,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12739,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisB18,CP000301,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12740,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisB18,CP000301,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12741,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Yersinia pestis Nepal516,CP000305,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12748,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,
Yersinia pestis Nepal516,CP000305,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12751,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,
Yersinia pestis Antiqua,CP000308,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12753,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,
Yersinia pestis Antiqua,CP000308,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12756,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12757,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12758,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12759,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12760,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12761,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12762,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12763,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12764,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12765,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12766,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12767,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Clostridium perfringens SM101,CP000312,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12768,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 1,,,,,
Polaromonas sp. JS666,CP000316,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12770,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,,,,,
Polaromonas sp. JS666,CP000316,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12771,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,,,,,,
Nitrobacter hamburgensis X14,CP000319,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12773,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter,,,,,,
Nitrobacter hamburgensis X14,CP000319,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12774,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter,,,,,,
Nitrobacter hamburgensis X14,CP000319,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12775,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Nitrobacter,,,,,,
Psychrobacter cryohalolentis K5,CP000323,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12776,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,
Psychrobacter cryohalolentis K5,CP000323,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12777,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,
Psychrobacter cryohalolentis K5,CP000323,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12778,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,,
Mycobacterium ulcerans Agy99,CP000325,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12779,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Actinobacteriota,,,,,
Mycobacterium ulcerans Agy99,CP000325,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12780,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Actinobacteriota,,,,,
Sphingopyxis alaskensis RB2256,CP000356,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12790,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12791,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12792,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,,,,,
Roseobacter denitrificans OCh 114,CP000362,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12800,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,,,,,
Roseobacter denitrificans OCh 114,CP000362,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12801,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,,,,,
Roseobacter denitrificans OCh 114,CP000362,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12802,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,,,,,,
Burkholderia cenocepacia AU 1054,CP000378,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12808,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Burkholderia cenocepacia AU 1054,CP000378,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12809,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12813,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12814,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12815,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12816,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12817,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12818,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12819,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12820,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Clostridium novyi NT,CP000382,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12821,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,Clostridium sensu stricto 7,,,,,
Mycobacterium sp. MCS,CP000384,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12824,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Actinobacteriota,,,,,
Mycobacterium sp. MCS,CP000384,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12826,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Actinobacteriota,,,,,
Pseudoalteromonas atlantica T6c,CP000388,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12830,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12831,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12832,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12833,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12839,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,,Acetobacteraceae,Granulibacter,Acetobacterales,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12840,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,,Acetobacteraceae,Granulibacter,Acetobacterales,,,,,
Granulibacter bethesdensis CGDNIH1,CP000394,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12841,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,,Acetobacteraceae,Granulibacter,Acetobacterales,,,,,
Pediococcus pentosaceus ATCC 25745,CP000422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12880,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,,,,,,
Francisella tularensis subsp. holarctica OSU18,CP000437,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12901,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Francisellaceae,Francisella,Francisellales,,,,,
Francisella tularensis subsp. holarctica OSU18,CP000437,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12902,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Francisellaceae,Francisella,Francisellales,,,,,
Maricaulis maris MCS10,CP000449,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12934,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,,,,,,
Maricaulis maris MCS10,CP000449,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12935,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,,,,,,
Nitrosomonas eutropha C91,CP000450,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12936,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,,,,,,
Arthrobacter sp. FB24,CP000454,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12942,--,Yes,Bacteria,Actinobacteria,,Micrococcales,Micrococcaceae,Arthrobacter,Actinobacteriota,,,,,
Arthrobacter sp. FB24,CP000454,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12943,--,Yes,Bacteria,Actinobacteria,,Micrococcales,Micrococcaceae,Arthrobacter,Actinobacteriota,,,,,
Burkholderia cenocepacia HI2424,CP000458,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12946,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Burkholderia cenocepacia HI2424,CP000458,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12947,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12952,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12953,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,,,,,
Aeromonas hydrophila subsp. hydrophila ATCC 7966,CP000462,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12962,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12963,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12964,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Rhodopseudomonas palustris BisA53,CP000463,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12965,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,,,,,,
Syntrophobacter fumaroxidans MPOB,CP000478,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12984,--,Yes,Bacteria,,,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Desulfobacterota,Syntrophobacteria,,,,
Mycobacterium avium 104,CP000479,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12988,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Actinobacteriota,,,,,
Pelobacter propionicus DSM 2379,CP000482,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12996,--,Yes,Bacteria,,,,,,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,Pseudopelobacter,
Pelobacter propionicus DSM 2379,CP000482,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12997,--,Yes,Bacteria,,,,,,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,Pseudopelobacter,
Bacillus thuringiensis str. Al Hakam,CP000485,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_12999,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,
Bacillus thuringiensis str. Al Hakam,CP000485,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13004,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,
Bacillus thuringiensis str. Al Hakam,CP000485,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13007,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,
Campylobacter fetus subsp. fetus 82-40,CP000487,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13008,--,Yes,Bacteria,,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacterota,Campylobacteria,,,,
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),CP000488,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13010,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,Candidatus Ruthia,Thioglobaceae,,,,,
Paracoccus denitrificans PD1222,CP000489,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_13012,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,,,,,
