Organism name,Length,Benchmark ID,Taxonomy.join.superkingdom,Taxonomy.join.phylum
Corynebacterium sp.,1405,CRW_16S_B_2894,Bacteria,Actinobacteria
Corynebacterium sp.,1404,CRW_16S_B_2895,Bacteria,Actinobacteria
Corynebacterium glutamicum,1463,CRW_16S_B_2898,Bacteria,Actinobacteria
Corynebacterium glutamicum,1412,CRW_16S_B_2899,Bacteria,Actinobacteria
Arthrobacter globiformis,1445,CRW_16S_B_29,Bacteria,Actinobacteria
Corynebacterium glutamicum,1402,CRW_16S_B_2900,Bacteria,Actinobacteria
Corynebacterium glutamicum,1479,CRW_16S_B_2901,Bacteria,Actinobacteria
Corynebacterium kutscheri,1413,CRW_16S_B_2905,Bacteria,Actinobacteria
Corynebacterium minutissimum,1435,CRW_16S_B_2911,Bacteria,Actinobacteria
Corynebacterium minutissimum,1435,CRW_16S_B_2913,Bacteria,Actinobacteria
Corynebacterium mycetoides,1477,CRW_16S_B_2915,Bacteria,Actinobacteria
Corynebacterium pilosum,1440,CRW_16S_B_2916,Bacteria,Actinobacteria
Corynebacterium propinquum,1443,CRW_16S_B_2919,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1473,CRW_16S_B_2924,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1435,CRW_16S_B_2925,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1472,CRW_16S_B_2926,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1446,CRW_16S_B_2928,Bacteria,Actinobacteria
Corynebacterium pseudotuberculosis,1472,CRW_16S_B_2930,Bacteria,Actinobacteria
Corynebacterium renale,1452,CRW_16S_B_2933,Bacteria,Actinobacteria
Corynebacterium renale,1447,CRW_16S_B_2935,Bacteria,Actinobacteria
Corynebacterium striatum,1477,CRW_16S_B_2941,Bacteria,Actinobacteria
Corynebacterium tuberculostearicum,1479,CRW_16S_B_2943,Bacteria,Actinobacteria
Corynebacterium urealyticum,1401,CRW_16S_B_2948,Bacteria,Actinobacteria
Corynebacterium variabile,1448,CRW_16S_B_2949,Bacteria,Actinobacteria
Streptomyces atroolivaceus,1450,CRW_16S_B_295,Bacteria,Actinobacteria
Corynebacterium variabile,1450,CRW_16S_B_2950,Bacteria,Actinobacteria
Corynebacterium vitaeruminis,1434,CRW_16S_B_2951,Bacteria,Actinobacteria
Corynebacterium xerosis,1462,CRW_16S_B_2956,Bacteria,Actinobacteria
Catellatospora citrea,1478,CRW_16S_B_2965,Bacteria,Actinobacteria
Catellatospora citrea,1478,CRW_16S_B_2967,Bacteria,Actinobacteria
Asanoa ferruginea,1478,CRW_16S_B_2968,Bacteria,Actinobacteria
Curtobacterium citreum,1472,CRW_16S_B_2970,Bacteria,Actinobacteria
Curtobacterium luteum,1472,CRW_16S_B_2971,Bacteria,Actinobacteria
Actinoplanes brasiliensis,1474,CRW_16S_B_2974,Bacteria,Actinobacteria
Actinoplanes auranticolor,1469,CRW_16S_B_2975,Bacteria,Actinobacteria
Catenuloplanes japonicus,1443,CRW_16S_B_2976,Bacteria,Actinobacteria
Couchioplanes caeruleus,1469,CRW_16S_B_2977,Bacteria,Actinobacteria
Couchioplanes caeruleus,1470,CRW_16S_B_2978,Bacteria,Actinobacteria
Micromonospora chalcea,1459,CRW_16S_B_2979,Bacteria,Actinobacteria
Dermacoccus nishinomiyaensis,1464,CRW_16S_B_2982,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1476,CRW_16S_B_2983,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1410,CRW_16S_B_2985,Bacteria,Actinobacteria
Dermatophilus congolensis,1452,CRW_16S_B_2998,Bacteria,Actinobacteria
Dermatophilus congolensis,1470,CRW_16S_B_2999,Bacteria,Actinobacteria
Streptomyces canus,1437,CRW_16S_B_300,Bacteria,Actinobacteria
Streptomyces chattanoogensis,1432,CRW_16S_B_301,Bacteria,Actinobacteria
Kocuria rosea,1456,CRW_16S_B_3013,Bacteria,Actinobacteria
Streptomyces jumonjinensis,1447,CRW_16S_B_3017,Bacteria,Actinobacteria
Streptomyces anulatus,1471,CRW_16S_B_3027,Bacteria,Actinobacteria
Streptomyces flavoviridis,1411,CRW_16S_B_3038,Bacteria,Actinobacteria
Streptomyces cyaneus,1444,CRW_16S_B_3059,Bacteria,Actinobacteria
Streptomyces echinatus,1471,CRW_16S_B_307,Bacteria,Actinobacteria
Rhodococcus erythropolis,1413,CRW_16S_B_3075,Bacteria,Actinobacteria
Streptomyces eurythermus,1441,CRW_16S_B_308,Bacteria,Actinobacteria
Streptomyces filamentosus,1457,CRW_16S_B_311,Bacteria,Actinobacteria
Arthrobacter subterraneus,1465,CRW_16S_B_3112,Bacteria,Actinobacteria
Streptomyces flaveolus,1467,CRW_16S_B_312,Bacteria,Actinobacteria
Micromonospora carbonacea,1407,CRW_16S_B_3120,Bacteria,Actinobacteria
Rhodococcus erythropolis,1477,CRW_16S_B_3154,Bacteria,Actinobacteria
Streptomyces griseocarneus,1414,CRW_16S_B_316,Bacteria,Actinobacteria
Corynebacterium glutamicum,1472,CRW_16S_B_3168,Bacteria,Actinobacteria
Corynebacterium glutamicum,1473,CRW_16S_B_3169,Bacteria,Actinobacteria
Corynebacterium glutamicum,1472,CRW_16S_B_3170,Bacteria,Actinobacteria
Corynebacterium glutamicum,1471,CRW_16S_B_3184,Bacteria,Actinobacteria
Corynebacterium glutamicum,1454,CRW_16S_B_3185,Bacteria,Actinobacteria
Corynebacterium glutamicum,1473,CRW_16S_B_3186,Bacteria,Actinobacteria
Corynebacterium glutamicum,1422,CRW_16S_B_3219,Bacteria,Actinobacteria
Corynebacterium glutamicum,1437,CRW_16S_B_3220,Bacteria,Actinobacteria
Corynebacterium glutamicum,1426,CRW_16S_B_3221,Bacteria,Actinobacteria
Corynebacterium glutamicum,1426,CRW_16S_B_3222,Bacteria,Actinobacteria
Corynebacterium glutamicum,1433,CRW_16S_B_3223,Bacteria,Actinobacteria
Corynebacterium glutamicum,1416,CRW_16S_B_3224,Bacteria,Actinobacteria
Corynebacterium glutamicum,1420,CRW_16S_B_3225,Bacteria,Actinobacteria
Corynebacterium glutamicum,1466,CRW_16S_B_3226,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3239,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3240,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3241,Bacteria,Actinobacteria
Micrococcus luteus,1442,CRW_16S_B_3246,Bacteria,Actinobacteria
Nocardia gamkensis,1428,CRW_16S_B_3249,Bacteria,Actinobacteria
Corynebacterium glutamicum,1411,CRW_16S_B_3262,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1432,CRW_16S_B_3263,Bacteria,Actinobacteria
Lentzea kentuckyensis,1419,CRW_16S_B_3275,Bacteria,Actinobacteria
Streptomyces vietnamensis,1419,CRW_16S_B_3285,Bacteria,Actinobacteria
Arthrobacter woluwensis,1403,CRW_16S_B_3288,Bacteria,Actinobacteria
Streptomyces globosus,1443,CRW_16S_B_3405,Bacteria,Actinobacteria
Rhodococcus erythropolis,1470,CRW_16S_B_3406,Bacteria,Actinobacteria
Streptomyces lincolnensis,1410,CRW_16S_B_3477,Bacteria,Actinobacteria
Streptomyces resistomycificus,1405,CRW_16S_B_3479,Bacteria,Actinobacteria
Streptomyces pseudovenezuelae,1415,CRW_16S_B_3483,Bacteria,Actinobacteria
Actinosynnema pretiosum subsp. auranticum,1439,CRW_16S_B_3486,Bacteria,Actinobacteria
Frankia sp. R43,1474,CRW_16S_B_3487,Bacteria,Actinobacteria
Rhodococcus opacus,1456,CRW_16S_B_3488,Bacteria,Actinobacteria
Streptomyces avermitilis,1471,CRW_16S_B_3649,Bacteria,Actinobacteria
Streptomyces radiopugnans,1442,CRW_16S_B_3688,Bacteria,Actinobacteria
Dietzia maris,1475,CRW_16S_B_3706,Bacteria,Actinobacteria
Dietzia maris,1473,CRW_16S_B_3708,Bacteria,Actinobacteria
Gardnerella vaginalis,1477,CRW_16S_B_3795,Bacteria,Actinobacteria
Geodermatophilus obscurus,1411,CRW_16S_B_3797,Bacteria,Actinobacteria
Geodermatophilus obscurus,1416,CRW_16S_B_3798,Bacteria,Actinobacteria
Geodermatophilus obscurus,1477,CRW_16S_B_3799,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1470,CRW_16S_B_38,Bacteria,Actinobacteria
Gordonia amarae,1405,CRW_16S_B_3802,Bacteria,Actinobacteria
Gordonia bronchialis,1472,CRW_16S_B_3805,Bacteria,Actinobacteria
Gordonia hydrophobica,1470,CRW_16S_B_3809,Bacteria,Actinobacteria
Jonesia denitrificans,1420,CRW_16S_B_3819,Bacteria,Actinobacteria
Kibdelosporangium aridum,1450,CRW_16S_B_3824,Bacteria,Actinobacteria
Kineococcus aurantiacus,1417,CRW_16S_B_3851,Bacteria,Actinobacteria
Kocuria polaris,1480,CRW_16S_B_3853,Bacteria,Actinobacteria
Kytococcus sedentarius,1480,CRW_16S_B_3856,Bacteria,Actinobacteria
Lentzea albidocapillata,1438,CRW_16S_B_3859,Bacteria,Actinobacteria
Microbacterium arborescens,1468,CRW_16S_B_3866,Bacteria,Actinobacteria
Microbacterium imperiale,1470,CRW_16S_B_3867,Bacteria,Actinobacteria
Microbacterium lacticum,1474,CRW_16S_B_3868,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1415,CRW_16S_B_3869,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1417,CRW_16S_B_3874,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1414,CRW_16S_B_3875,Bacteria,Actinobacteria
Mycobacterium celatum,1405,CRW_16S_B_3877,Bacteria,Actinobacteria
Micromonospora citrea,1476,CRW_16S_B_3878,Bacteria,Actinobacteria
Micromonospora echinaurantiaca,1474,CRW_16S_B_3883,Bacteria,Actinobacteria
Micromonospora echinofusca,1472,CRW_16S_B_3884,Bacteria,Actinobacteria
Micromonospora endolithica,1477,CRW_16S_B_3886,Bacteria,Actinobacteria
Micromonospora fulviviridis,1465,CRW_16S_B_3887,Bacteria,Actinobacteria
Micrococcus lylae,1472,CRW_16S_B_3893,Bacteria,Actinobacteria
Micromonospora inyonensis,1468,CRW_16S_B_3894,Bacteria,Actinobacteria
Mycobacterium kansasii,1470,CRW_16S_B_3895,Bacteria,Actinobacteria
Micrococcus luteus,1418,CRW_16S_B_3898,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1475,CRW_16S_B_39,Bacteria,Actinobacteria
Mycobacterium marinum,1410,CRW_16S_B_3900,Bacteria,Actinobacteria
Micromonospora aurantiaca,1476,CRW_16S_B_3902,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1475,CRW_16S_B_3903,Bacteria,Actinobacteria
Micromonospora carbonacea,1459,CRW_16S_B_3904,Bacteria,Actinobacteria
Micromonospora chalcea,1476,CRW_16S_B_3905,Bacteria,Actinobacteria
Micromonospora chersina,1477,CRW_16S_B_3906,Bacteria,Actinobacteria
Micromonospora echinospora,1471,CRW_16S_B_3908,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3909,Bacteria,Actinobacteria
Micromonospora echinospora,1465,CRW_16S_B_3910,Bacteria,Actinobacteria
Micromonospora chalcea,1468,CRW_16S_B_3911,Bacteria,Actinobacteria
Micromonospora halophytica,1476,CRW_16S_B_3912,Bacteria,Actinobacteria
Micromonospora inositola,1478,CRW_16S_B_3913,Bacteria,Actinobacteria
Micromonospora chalcea,1478,CRW_16S_B_3914,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1472,CRW_16S_B_3915,Bacteria,Actinobacteria
Micromonospora echinospora,1476,CRW_16S_B_3916,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3917,Bacteria,Actinobacteria
Micromonospora rosaria,1477,CRW_16S_B_3918,Bacteria,Actinobacteria
Micromonospora peucetia,1477,CRW_16S_B_3932,Bacteria,Actinobacteria
Micromonospora sagamiensis,1466,CRW_16S_B_3938,Bacteria,Actinobacteria
Microtetraspora fusca,1413,CRW_16S_B_3952,Bacteria,Actinobacteria
Microtetraspora glauca,1416,CRW_16S_B_3953,Bacteria,Actinobacteria
Microtetraspora glauca,1449,CRW_16S_B_3954,Bacteria,Actinobacteria
Microtetraspora niveoalba,1416,CRW_16S_B_3955,Bacteria,Actinobacteria
Micromonospora viridifaciens,1479,CRW_16S_B_3956,Bacteria,Actinobacteria
Mycobacterium asiaticum,1470,CRW_16S_B_3960,Bacteria,Actinobacteria
Mycobacterium avium,1465,CRW_16S_B_3979,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1463,CRW_16S_B_3984,Bacteria,Actinobacteria
Mycobacterium sp.,1417,CRW_16S_B_3987,Bacteria,Actinobacteria
Mycobacterium celatum,1479,CRW_16S_B_3988,Bacteria,Actinobacteria
Mycobacterium celatum,1460,CRW_16S_B_3990,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1476,CRW_16S_B_40,Bacteria,Actinobacteria
Mycobacterium cookii,1459,CRW_16S_B_4006,Bacteria,Actinobacteria
Mycobacterium gastri,1460,CRW_16S_B_4017,Bacteria,Actinobacteria
Mycobacterium gordonae,1461,CRW_16S_B_4021,Bacteria,Actinobacteria
Mycobacterium intermedium,1441,CRW_16S_B_4028,Bacteria,Actinobacteria
Mycobacterium intracellulare,1452,CRW_16S_B_4037,Bacteria,Actinobacteria
Mycobacterium interjectum,1439,CRW_16S_B_4038,Bacteria,Actinobacteria
Mycobacterium kansasii,1463,CRW_16S_B_4041,Bacteria,Actinobacteria
Mycobacterium sp.,1421,CRW_16S_B_4045,Bacteria,Actinobacteria
Mycobacterium sp.,1421,CRW_16S_B_4047,Bacteria,Actinobacteria
Mycobacterium leprae,1448,CRW_16S_B_4049,Bacteria,Actinobacteria
Mycobacterium sp.,1462,CRW_16S_B_4058,Bacteria,Actinobacteria
Mycobacterium malmoense,1463,CRW_16S_B_4060,Bacteria,Actinobacteria
Mycobacterium scrofulaceum,1459,CRW_16S_B_4070,Bacteria,Actinobacteria
Mycobacterium shimoidei,1428,CRW_16S_B_4072,Bacteria,Actinobacteria
Mycobacterium simiae,1450,CRW_16S_B_4074,Bacteria,Actinobacteria
Mycobacterium sp.,1413,CRW_16S_B_4077,Bacteria,Actinobacteria
Mycobacterium sp.,1430,CRW_16S_B_4080,Bacteria,Actinobacteria
Mycobacterium sp.,1453,CRW_16S_B_4081,Bacteria,Actinobacteria
Mycobacterium sp.,1470,CRW_16S_B_4083,Bacteria,Actinobacteria
Mycobacterium szulgai,1462,CRW_16S_B_4088,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1464,CRW_16S_B_4095,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1416,CRW_16S_B_4097,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1463,CRW_16S_B_41,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1432,CRW_16S_B_4100,Bacteria,Actinobacteria
Mycobacterium ulcerans,1457,CRW_16S_B_4104,Bacteria,Actinobacteria
Mycobacterium ulcerans,1442,CRW_16S_B_4105,Bacteria,Actinobacteria
Mycobacterium xenopi,1474,CRW_16S_B_4110,Bacteria,Actinobacteria
Nocardioides albus,1450,CRW_16S_B_4113,Bacteria,Actinobacteria
Nocardioides luteus,1447,CRW_16S_B_4116,Bacteria,Actinobacteria
Nocardioides sp.,1451,CRW_16S_B_4122,Bacteria,Actinobacteria
Nocardioides sp.,1407,CRW_16S_B_4123,Bacteria,Actinobacteria
Nocardia asteroides,1472,CRW_16S_B_4126,Bacteria,Actinobacteria
Nocardia asteroides,1412,CRW_16S_B_4127,Bacteria,Actinobacteria
Nocardia asteroides,1471,CRW_16S_B_4128,Bacteria,Actinobacteria
Nocardia asteroides,1447,CRW_16S_B_4130,Bacteria,Actinobacteria
Nocardia brasiliensis,1465,CRW_16S_B_4132,Bacteria,Actinobacteria
Nocardia brasiliensis,1474,CRW_16S_B_4133,Bacteria,Actinobacteria
Nocardia carnea,1463,CRW_16S_B_4137,Bacteria,Actinobacteria
Nocardia carnea,1472,CRW_16S_B_4138,Bacteria,Actinobacteria
Nocardia farcinica,1465,CRW_16S_B_4142,Bacteria,Actinobacteria
Nocardia farcinica,1474,CRW_16S_B_4143,Bacteria,Actinobacteria
Nocardia nova,1472,CRW_16S_B_4145,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1477,CRW_16S_B_4147,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1460,CRW_16S_B_4149,Bacteria,Actinobacteria
Nocardia seriolae,1472,CRW_16S_B_4152,Bacteria,Actinobacteria
Nocardia transvalensis,1472,CRW_16S_B_4154,Bacteria,Actinobacteria
Nocardia transvalensis,1474,CRW_16S_B_4155,Bacteria,Actinobacteria
Nonomuraea africana,1413,CRW_16S_B_4158,Bacteria,Actinobacteria
Nonomuraea angiospora,1411,CRW_16S_B_4159,Bacteria,Actinobacteria
Nonomuraea polychroma,1413,CRW_16S_B_4162,Bacteria,Actinobacteria
Nonomuraea pusilla,1414,CRW_16S_B_4163,Bacteria,Actinobacteria
Nonomuraea spiralis,1409,CRW_16S_B_4168,Bacteria,Actinobacteria
Nocardia puris,1474,CRW_16S_B_4170,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4171,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4172,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4174,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4175,Bacteria,Actinobacteria
Pilimelia anulata,1468,CRW_16S_B_4180,Bacteria,Actinobacteria
Pilimelia terevasa,1478,CRW_16S_B_4181,Bacteria,Actinobacteria
Propioniferax innocua,1450,CRW_16S_B_4184,Bacteria,Actinobacteria
Promicromonospora citrea,1453,CRW_16S_B_4185,Bacteria,Actinobacteria
Oerskovia enterophila,1451,CRW_16S_B_4186,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1462,CRW_16S_B_4192,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1455,CRW_16S_B_4194,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1454,CRW_16S_B_42,Bacteria,Actinobacteria
Pseudonocardia saturnea,1429,CRW_16S_B_4207,Bacteria,Actinobacteria
Rhodococcus erythropolis,1476,CRW_16S_B_4227,Bacteria,Actinobacteria
Rhodococcus fascians,1424,CRW_16S_B_4231,Bacteria,Actinobacteria
Rhodococcus sp.,1438,CRW_16S_B_4235,Bacteria,Actinobacteria
Rhodococcus globerulus,1463,CRW_16S_B_4236,Bacteria,Actinobacteria
Rhodococcus globerulus,1473,CRW_16S_B_4238,Bacteria,Actinobacteria
Rhodococcus fascians,1467,CRW_16S_B_4240,Bacteria,Actinobacteria
Rhodococcus opacus,1473,CRW_16S_B_4243,Bacteria,Actinobacteria
Rhodococcus opacus,1460,CRW_16S_B_4244,Bacteria,Actinobacteria
Rhodococcus rhodnii,1478,CRW_16S_B_4248,Bacteria,Actinobacteria
Rhodococcus rhodnii,1476,CRW_16S_B_4251,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1474,CRW_16S_B_4252,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1471,CRW_16S_B_4256,Bacteria,Actinobacteria
Rhodococcus sp.,1421,CRW_16S_B_4258,Bacteria,Actinobacteria
Rhodococcus sp.,1470,CRW_16S_B_4259,Bacteria,Actinobacteria
Rhodococcus sp.,1436,CRW_16S_B_4260,Bacteria,Actinobacteria
Rhodococcus sp.,1428,CRW_16S_B_4261,Bacteria,Actinobacteria
Renibacterium salmoninarum,1470,CRW_16S_B_4270,Bacteria,Actinobacteria
Rhodococcus erythropolis,1445,CRW_16S_B_4271,Bacteria,Actinobacteria
Rhodococcus erythropolis,1451,CRW_16S_B_4272,Bacteria,Actinobacteria
Rhodococcus fascians,1449,CRW_16S_B_4273,Bacteria,Actinobacteria
Rothia dentocariosa,1476,CRW_16S_B_4274,Bacteria,Actinobacteria
Rathayibacter rathayi,1464,CRW_16S_B_4276,Bacteria,Actinobacteria
Rathayibacter rathayi,1474,CRW_16S_B_4277,Bacteria,Actinobacteria
Rathayibacter tritici,1471,CRW_16S_B_4278,Bacteria,Actinobacteria
Streptomyces coeruleorubidus,1451,CRW_16S_B_4297,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1469,CRW_16S_B_43,Bacteria,Actinobacteria
Saccharothrix australiensis,1460,CRW_16S_B_4312,Bacteria,Actinobacteria
Saccharothrix coeruleofusca,1458,CRW_16S_B_4313,Bacteria,Actinobacteria
Streptomyces cyaneus,1444,CRW_16S_B_4317,Bacteria,Actinobacteria
Streptomyces griseochromogenes,1448,CRW_16S_B_4321,Bacteria,Actinobacteria
Streptomyces hygroscopicus,1465,CRW_16S_B_4322,Bacteria,Actinobacteria
Streptomyces purpurascens,1448,CRW_16S_B_4325,Bacteria,Actinobacteria
Streptomyces resistomycificus,1448,CRW_16S_B_4327,Bacteria,Actinobacteria
Streptomyces rhizosphaericus,1480,CRW_16S_B_4347,Bacteria,Actinobacteria
Streptomyces sp.,1452,CRW_16S_B_4351,Bacteria,Actinobacteria
Rhodococcus sp.,1472,CRW_16S_B_4361,Bacteria,Actinobacteria
Rhodococcus sp.,1438,CRW_16S_B_4362,Bacteria,Actinobacteria
Streptomyces albidoflavus,1476,CRW_16S_B_4365,Bacteria,Actinobacteria
Streptomyces gougerotii,1476,CRW_16S_B_4391,Bacteria,Actinobacteria
Kitasatospora griseola,1458,CRW_16S_B_4393,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1458,CRW_16S_B_44,Bacteria,Actinobacteria
Streptomyces cellulosae,1461,CRW_16S_B_440,Bacteria,Actinobacteria
Streptomyces cinnabarinus,1450,CRW_16S_B_441,Bacteria,Actinobacteria
Kitasatospora phosalacinea,1457,CRW_16S_B_4411,Bacteria,Actinobacteria
Streptomyces rutgersensis,1476,CRW_16S_B_4415,Bacteria,Actinobacteria
Streptomyces corchorusii,1439,CRW_16S_B_442,Bacteria,Actinobacteria
Kitasatospora setae,1464,CRW_16S_B_4423,Bacteria,Actinobacteria
Streptomyces sp.,1446,CRW_16S_B_443,Bacteria,Actinobacteria
Streptosporangium album,1447,CRW_16S_B_4461,Bacteria,Actinobacteria
Streptosporangium amethystogenes,1449,CRW_16S_B_4462,Bacteria,Actinobacteria
Streptosporangium amethystogenes,1449,CRW_16S_B_4463,Bacteria,Actinobacteria
Acrocarpospora corrugata,1449,CRW_16S_B_4468,Bacteria,Actinobacteria
Acrocarpospora corrugata,1417,CRW_16S_B_4469,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1444,CRW_16S_B_4476,Bacteria,Actinobacteria
Streptosporangium nondiastaticum,1410,CRW_16S_B_4477,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1444,CRW_16S_B_4479,Bacteria,Actinobacteria
Streptosporangium pseudovulgare,1412,CRW_16S_B_4480,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4482,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4483,Bacteria,Actinobacteria
Streptosporangium roseum,1450,CRW_16S_B_4484,Bacteria,Actinobacteria
Streptosporangium roseum,1413,CRW_16S_B_4485,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4488,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1423,CRW_16S_B_4489,Bacteria,Actinobacteria
Streptomyces griseoloalbus,1405,CRW_16S_B_449,Bacteria,Actinobacteria
Streptosporangium violaceochromogenes,1456,CRW_16S_B_4490,Bacteria,Actinobacteria
Rothia mucilaginosa,1467,CRW_16S_B_4498,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1435,CRW_16S_B_45,Bacteria,Actinobacteria
Terrabacter tumescens,1461,CRW_16S_B_4507,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4518,Bacteria,Actinobacteria
Tsukamurella paurometabola,1476,CRW_16S_B_4519,Bacteria,Actinobacteria
Tsukamurella pulmonis,1460,CRW_16S_B_4521,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1474,CRW_16S_B_4522,Bacteria,Actinobacteria
Acetobacter aceti,1440,CRW_16S_B_4525,Bacteria,Proteobacteria
Aminobacter aganoensis,1467,CRW_16S_B_4526,Bacteria,Proteobacteria
Aminobacter aminovorans,1470,CRW_16S_B_4527,Bacteria,Proteobacteria
Streptomyces lincolnensis,1427,CRW_16S_B_453,Bacteria,Actinobacteria
Asaia bogorensis,1411,CRW_16S_B_4532,Bacteria,Proteobacteria
Asaia bogorensis,1411,CRW_16S_B_4533,Bacteria,Proteobacteria
Asaia bogorensis,1411,CRW_16S_B_4534,Bacteria,Proteobacteria
Asaia bogorensis,1411,CRW_16S_B_4535,Bacteria,Proteobacteria
Acetobacter estunensis,1441,CRW_16S_B_4537,Bacteria,Proteobacteria
Acetobacter orleanensis,1443,CRW_16S_B_4538,Bacteria,Proteobacteria
Acetobacter lovaniensis,1443,CRW_16S_B_4539,Bacteria,Proteobacteria
Acetobacter indonesiensis,1447,CRW_16S_B_4541,Bacteria,Proteobacteria
Acetobacter tropicalis,1451,CRW_16S_B_4542,Bacteria,Proteobacteria
Acetobacter tropicalis,1433,CRW_16S_B_4543,Bacteria,Proteobacteria
Acetobacter indonesiensis,1454,CRW_16S_B_4544,Bacteria,Proteobacteria
Asaia siamensis,1411,CRW_16S_B_4545,Bacteria,Proteobacteria
Acetobacter orientalis,1412,CRW_16S_B_4548,Bacteria,Proteobacteria
Acetobacter orientalis,1412,CRW_16S_B_4549,Bacteria,Proteobacteria
Acetobacter orientalis,1413,CRW_16S_B_4550,Bacteria,Proteobacteria
Acetobacter syzygii,1412,CRW_16S_B_4551,Bacteria,Proteobacteria
Acetobacter syzygii,1412,CRW_16S_B_4552,Bacteria,Proteobacteria
Acetobacter syzygii,1412,CRW_16S_B_4553,Bacteria,Proteobacteria
Acetobacter tropicalis,1412,CRW_16S_B_4554,Bacteria,Proteobacteria
Kozakia baliensis,1416,CRW_16S_B_4555,Bacteria,Proteobacteria
Kozakia baliensis,1415,CRW_16S_B_4556,Bacteria,Proteobacteria
Kozakia baliensis,1417,CRW_16S_B_4557,Bacteria,Proteobacteria
Kozakia baliensis,1415,CRW_16S_B_4558,Bacteria,Proteobacteria
Bradyrhizobium elkanii,1434,CRW_16S_B_4559,Bacteria,Proteobacteria
Bradyrhizobium japonicum,1435,CRW_16S_B_4560,Bacteria,Proteobacteria
