Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
Arthrobacter sp. zf-IIRlt1,1440,CRW_16S_B_3234,Bacteria,Actinobacteria
Salinispora pacifica,1479,CRW_16S_B_3236,Bacteria,Actinobacteria
Salinispora pacifica,1479,CRW_16S_B_3237,Bacteria,Actinobacteria
Salinispora pacifica,1479,CRW_16S_B_3238,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3239,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3240,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_3241,Bacteria,Actinobacteria
Salinispora pacifica,1479,CRW_16S_B_3242,Bacteria,Actinobacteria
Micrococcus luteus,1442,CRW_16S_B_3246,Bacteria,Actinobacteria
Nocardia gamkensis,1428,CRW_16S_B_3249,Bacteria,Actinobacteria
Citrococcus sp. B-2009,1413,CRW_16S_B_3256,Bacteria,Actinobacteria
Corynebacterium glutamicum,1411,CRW_16S_B_3262,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1432,CRW_16S_B_3263,Bacteria,Actinobacteria
Arthrobacter sp. PNP1,1448,CRW_16S_B_3272,Bacteria,Actinobacteria
Mycobacterium immunogenum,1467,CRW_16S_B_3273,Bacteria,Actinobacteria
Lentzea kentuckyensis,1419,CRW_16S_B_3275,Bacteria,Actinobacteria
Streptomyces vietnamensis,1419,CRW_16S_B_3285,Bacteria,Actinobacteria
Streptomyces gulbargensis,1477,CRW_16S_B_3287,Bacteria,Actinobacteria
Arthrobacter woluwensis,1403,CRW_16S_B_3288,Bacteria,Actinobacteria
Salinispora pacifica,1476,CRW_16S_B_3289,Bacteria,Actinobacteria
Arthrobacter sp. M9a,1424,CRW_16S_B_3291,Bacteria,Actinobacteria
Nocardia asiatica,1427,CRW_16S_B_33,Bacteria,Actinobacteria
Rhodococcus sp. CHNTR32,1479,CRW_16S_B_3305,Bacteria,Actinobacteria
Arthrobacter sp. Antarctic IS14,1472,CRW_16S_B_3324,Bacteria,Actinobacteria
Catellatospora yuxiensis,1453,CRW_16S_B_3326,Bacteria,Actinobacteria
Citricoccus sp. B-1035,1463,CRW_16S_B_3330,Bacteria,Actinobacteria
Micrococcus sp. Sc-GM1,1426,CRW_16S_B_3339,Bacteria,Actinobacteria
Arthrobacter sp. B5-1c,1426,CRW_16S_B_3340,Bacteria,Actinobacteria
Arthrobacter sp. B5-1c,1426,CRW_16S_B_3341,Bacteria,Actinobacteria
uncultured Rhodococcus sp.,1472,CRW_16S_B_3356,Bacteria,Actinobacteria
Mycobacterium gilvum,1433,CRW_16S_B_3360,Bacteria,Actinobacteria
Nocardia asiatica,1471,CRW_16S_B_34,Bacteria,Actinobacteria
Streptomyces globosus,1443,CRW_16S_B_3405,Bacteria,Actinobacteria
Rhodococcus erythropolis,1470,CRW_16S_B_3406,Bacteria,Actinobacteria
Micromonospora sp. L0707,1406,CRW_16S_B_3423,Bacteria,Actinobacteria
Micromonospora sp. L1310,1426,CRW_16S_B_3426,Bacteria,Actinobacteria
Micromonospora sp. L0801,1435,CRW_16S_B_3430,Bacteria,Actinobacteria
Actinoplanes sp. L1205,1437,CRW_16S_B_3432,Bacteria,Actinobacteria
Actinoplanes sp. L1203,1438,CRW_16S_B_3434,Bacteria,Actinobacteria
Actinoplanes sp. L1204,1436,CRW_16S_B_3435,Bacteria,Actinobacteria
Streptomyces sp. D5,1425,CRW_16S_B_3470,Bacteria,Actinobacteria
Streptomyces sp. D12,1407,CRW_16S_B_3472,Bacteria,Actinobacteria
Streptomyces lincolnensis,1410,CRW_16S_B_3477,Bacteria,Actinobacteria
Streptomyces resistomycificus,1405,CRW_16S_B_3479,Bacteria,Actinobacteria
Streptomyces pseudovenezuelae,1415,CRW_16S_B_3483,Bacteria,Actinobacteria
Actinosynnema pretiosum subsp. auranticum,1439,CRW_16S_B_3486,Bacteria,Actinobacteria
Frankia sp. R43,1474,CRW_16S_B_3487,Bacteria,Actinobacteria
Rhodococcus opacus,1456,CRW_16S_B_3488,Bacteria,Actinobacteria
Streptomyces cyaneogriseus,1403,CRW_16S_B_3494,Bacteria,Actinobacteria
Nocardia asiatica,1439,CRW_16S_B_35,Bacteria,Actinobacteria
Frankia sp. 49136,1429,CRW_16S_B_3541,Bacteria,Actinobacteria
Arthrobacter sp. WY,1459,CRW_16S_B_3595,Bacteria,Actinobacteria
Streptomyces avermitilis,1471,CRW_16S_B_3649,Bacteria,Actinobacteria
Streptomyces sp. N01-1767,1463,CRW_16S_B_3650,Bacteria,Actinobacteria
Streptomyces sp. N03-238,1468,CRW_16S_B_3653,Bacteria,Actinobacteria
Streptomyces sp. N01-352,1461,CRW_16S_B_3655,Bacteria,Actinobacteria
Streptomyces sp. N01-1637,1469,CRW_16S_B_3656,Bacteria,Actinobacteria
Arthrobacter sp. 41-3,1449,CRW_16S_B_3672,Bacteria,Actinobacteria
Streptomyces radiopugnans,1442,CRW_16S_B_3688,Bacteria,Actinobacteria
Dietzia maris,1475,CRW_16S_B_3706,Bacteria,Actinobacteria
Dietzia maris,1473,CRW_16S_B_3708,Bacteria,Actinobacteria
Frankia sp.,1464,CRW_16S_B_3750,Bacteria,Actinobacteria
Frankia sp.,1442,CRW_16S_B_3752,Bacteria,Actinobacteria
Frankia sp.,1464,CRW_16S_B_3753,Bacteria,Actinobacteria
Frankia sp.,1464,CRW_16S_B_3755,Bacteria,Actinobacteria
Frankia sp.,1448,CRW_16S_B_3757,Bacteria,Actinobacteria
Frankia sp.,1444,CRW_16S_B_3758,Bacteria,Actinobacteria
Frankia sp.,1448,CRW_16S_B_3759,Bacteria,Actinobacteria
Frankia sp.,1447,CRW_16S_B_3764,Bacteria,Actinobacteria
Frankia sp.,1446,CRW_16S_B_3765,Bacteria,Actinobacteria
Frankia sp.,1454,CRW_16S_B_3766,Bacteria,Actinobacteria
Frankia sp.,1446,CRW_16S_B_3767,Bacteria,Actinobacteria
Frankia sp.,1461,CRW_16S_B_3768,Bacteria,Actinobacteria
Frankia sp. MpI1,1466,CRW_16S_B_3782,Bacteria,Actinobacteria
Frankia sp. MgI5,1469,CRW_16S_B_3783,Bacteria,Actinobacteria
Frankia sp. Sn4-3,1468,CRW_16S_B_3784,Bacteria,Actinobacteria
Gardnerella vaginalis,1477,CRW_16S_B_3795,Bacteria,Actinobacteria
Geodermatophilus obscurus,1411,CRW_16S_B_3797,Bacteria,Actinobacteria
Geodermatophilus obscurus,1416,CRW_16S_B_3798,Bacteria,Actinobacteria
Geodermatophilus obscurus,1477,CRW_16S_B_3799,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1470,CRW_16S_B_38,Bacteria,Actinobacteria
Gordonia aichiensis,1469,CRW_16S_B_3801,Bacteria,Actinobacteria
Gordonia amarae,1405,CRW_16S_B_3802,Bacteria,Actinobacteria
Gordonia bronchialis,1472,CRW_16S_B_3805,Bacteria,Actinobacteria
Gordonia hydrophobica,1470,CRW_16S_B_3809,Bacteria,Actinobacteria
Jonesia denitrificans,1420,CRW_16S_B_3819,Bacteria,Actinobacteria
Kineosporia aurantiaca,1472,CRW_16S_B_3820,Bacteria,Actinobacteria
Kibdelosporangium aridum,1450,CRW_16S_B_3824,Bacteria,Actinobacteria
Kineococcus aurantiacus,1417,CRW_16S_B_3851,Bacteria,Actinobacteria
Kocuria polaris,1480,CRW_16S_B_3853,Bacteria,Actinobacteria
Kytococcus sedentarius,1480,CRW_16S_B_3856,Bacteria,Actinobacteria
Lentzea albidocapillata,1438,CRW_16S_B_3859,Bacteria,Actinobacteria
Mycobacterium austroafricanum,1462,CRW_16S_B_3860,Bacteria,Actinobacteria
Mycobacterium abscessus,1438,CRW_16S_B_3861,Bacteria,Actinobacteria
Mycobacterium abscessus,1455,CRW_16S_B_3863,Bacteria,Actinobacteria
Mycobacterium agri,1456,CRW_16S_B_3864,Bacteria,Actinobacteria
Microbacterium arborescens,1468,CRW_16S_B_3866,Bacteria,Actinobacteria
Microbacterium imperiale,1470,CRW_16S_B_3867,Bacteria,Actinobacteria
Microbacterium lacticum,1474,CRW_16S_B_3868,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1415,CRW_16S_B_3869,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1417,CRW_16S_B_3874,Bacteria,Actinobacteria
Microbispora rosea subsp. aerata,1414,CRW_16S_B_3875,Bacteria,Actinobacteria
Mycobacterium celatum,1405,CRW_16S_B_3877,Bacteria,Actinobacteria
Micromonospora citrea,1476,CRW_16S_B_3878,Bacteria,Actinobacteria
Microlunatus phosphovorus,1468,CRW_16S_B_3879,Bacteria,Actinobacteria
Microlunatus phosphovorus,1444,CRW_16S_B_3880,Bacteria,Actinobacteria
Microlunatus phosphovorus,1444,CRW_16S_B_3881,Bacteria,Actinobacteria
Microlunatus sp.,1468,CRW_16S_B_3882,Bacteria,Actinobacteria
Micromonospora echinaurantiaca,1474,CRW_16S_B_3883,Bacteria,Actinobacteria
Micromonospora echinofusca,1472,CRW_16S_B_3884,Bacteria,Actinobacteria
Micromonospora endolithica,1477,CRW_16S_B_3886,Bacteria,Actinobacteria
Micromonospora fulviviridis,1465,CRW_16S_B_3887,Bacteria,Actinobacteria
Micrococcus lylae,1472,CRW_16S_B_3893,Bacteria,Actinobacteria
Micromonospora inyonensis,1468,CRW_16S_B_3894,Bacteria,Actinobacteria
Mycobacterium kansasii,1470,CRW_16S_B_3895,Bacteria,Actinobacteria
Micrococcus luteus,1418,CRW_16S_B_3898,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1475,CRW_16S_B_39,Bacteria,Actinobacteria
Mycobacterium marinum,1410,CRW_16S_B_3900,Bacteria,Actinobacteria
Micromonospora aurantiaca,1476,CRW_16S_B_3902,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1475,CRW_16S_B_3903,Bacteria,Actinobacteria
Micromonospora carbonacea,1459,CRW_16S_B_3904,Bacteria,Actinobacteria
Micromonospora chalcea,1476,CRW_16S_B_3905,Bacteria,Actinobacteria
Micromonospora chersina,1477,CRW_16S_B_3906,Bacteria,Actinobacteria
Micromonospora coerulea,1476,CRW_16S_B_3907,Bacteria,Actinobacteria
Micromonospora echinospora,1471,CRW_16S_B_3908,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3909,Bacteria,Actinobacteria
Micromonospora echinospora,1465,CRW_16S_B_3910,Bacteria,Actinobacteria
Micromonospora chalcea,1468,CRW_16S_B_3911,Bacteria,Actinobacteria
Micromonospora halophytica,1476,CRW_16S_B_3912,Bacteria,Actinobacteria
Micromonospora inositola,1478,CRW_16S_B_3913,Bacteria,Actinobacteria
Micromonospora chalcea,1478,CRW_16S_B_3914,Bacteria,Actinobacteria
Micromonospora purpureochromogenes,1472,CRW_16S_B_3915,Bacteria,Actinobacteria
Micromonospora echinospora,1476,CRW_16S_B_3916,Bacteria,Actinobacteria
Micromonospora echinospora,1466,CRW_16S_B_3917,Bacteria,Actinobacteria
Micromonospora rosaria,1477,CRW_16S_B_3918,Bacteria,Actinobacteria
Micromonospora peucetia,1477,CRW_16S_B_3932,Bacteria,Actinobacteria
Mycobacterium parafortuitum,1460,CRW_16S_B_3933,Bacteria,Actinobacteria
Micromonospora sagamiensis,1466,CRW_16S_B_3938,Bacteria,Actinobacteria
Mycobacterium smegmatis,1461,CRW_16S_B_3941,Bacteria,Actinobacteria
Mycobacterium pyrenivorans,1478,CRW_16S_B_3944,Bacteria,Actinobacteria
Microtetraspora fusca,1413,CRW_16S_B_3952,Bacteria,Actinobacteria
Microtetraspora glauca,1416,CRW_16S_B_3953,Bacteria,Actinobacteria
Microtetraspora glauca,1449,CRW_16S_B_3954,Bacteria,Actinobacteria
Microtetraspora niveoalba,1416,CRW_16S_B_3955,Bacteria,Actinobacteria
Micromonospora viridifaciens,1479,CRW_16S_B_3956,Bacteria,Actinobacteria
Mycobacterium aichiense,1458,CRW_16S_B_3959,Bacteria,Actinobacteria
Mycobacterium asiaticum,1470,CRW_16S_B_3960,Bacteria,Actinobacteria
Mycobacterium aurum,1460,CRW_16S_B_3962,Bacteria,Actinobacteria
Mycobacterium avium,1465,CRW_16S_B_3979,Bacteria,Actinobacteria
Mycobacterium avium subsp. paratuberculosis,1463,CRW_16S_B_3984,Bacteria,Actinobacteria
Mycobacterium bovis,1421,CRW_16S_B_3985,Bacteria,Actinobacteria
Mycobacterium sp.,1417,CRW_16S_B_3987,Bacteria,Actinobacteria
Mycobacterium celatum,1479,CRW_16S_B_3988,Bacteria,Actinobacteria
Mycobacterium celatum,1460,CRW_16S_B_3990,Bacteria,Actinobacteria
Mycobacterium fortuitum,1449,CRW_16S_B_3991,Bacteria,Actinobacteria
Mycobacterium chitae,1459,CRW_16S_B_3996,Bacteria,Actinobacteria
Mycobacterium chitae,1427,CRW_16S_B_3997,Bacteria,Actinobacteria
Mycobacterium chlorophenolicum,1466,CRW_16S_B_3998,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1476,CRW_16S_B_40,Bacteria,Actinobacteria
Mycobacterium chubuense,1460,CRW_16S_B_4002,Bacteria,Actinobacteria
Mycobacterium cookii,1459,CRW_16S_B_4006,Bacteria,Actinobacteria
Mycobacterium diernhoferi,1460,CRW_16S_B_4007,Bacteria,Actinobacteria
Mycobacterium farcinogenes,1424,CRW_16S_B_4009,Bacteria,Actinobacteria
Mycobacterium flavescens,1454,CRW_16S_B_4010,Bacteria,Actinobacteria
Mycobacterium fortuitum,1450,CRW_16S_B_4014,Bacteria,Actinobacteria
Mycobacterium gadium,1458,CRW_16S_B_4015,Bacteria,Actinobacteria
Mycobacterium gastri,1460,CRW_16S_B_4017,Bacteria,Actinobacteria
Mycobacterium genavense,1449,CRW_16S_B_4018,Bacteria,Actinobacteria
Mycobacterium gilvum,1428,CRW_16S_B_4019,Bacteria,Actinobacteria
Mycobacterium gilvum,1460,CRW_16S_B_4020,Bacteria,Actinobacteria
Mycobacterium gordonae,1461,CRW_16S_B_4021,Bacteria,Actinobacteria
Mycobacterium hiberniae,1419,CRW_16S_B_4026,Bacteria,Actinobacteria
Mycobacterium hodleri,1459,CRW_16S_B_4027,Bacteria,Actinobacteria
Mycobacterium intermedium,1441,CRW_16S_B_4028,Bacteria,Actinobacteria
Mycobacterium intracellulare,1452,CRW_16S_B_4037,Bacteria,Actinobacteria
Mycobacterium interjectum,1439,CRW_16S_B_4038,Bacteria,Actinobacteria
Mycobacterium kansasii,1463,CRW_16S_B_4041,Bacteria,Actinobacteria
Mycobacterium komossense,1462,CRW_16S_B_4044,Bacteria,Actinobacteria
Mycobacterium sp.,1421,CRW_16S_B_4045,Bacteria,Actinobacteria
Mycobacterium sp.,1421,CRW_16S_B_4047,Bacteria,Actinobacteria
Mycobacterium leprae,1448,CRW_16S_B_4049,Bacteria,Actinobacteria
Mycobacterium sp.,1462,CRW_16S_B_4058,Bacteria,Actinobacteria
Mycobacterium malmoense,1463,CRW_16S_B_4060,Bacteria,Actinobacteria
Mycobacterium nonchromogenicum,1466,CRW_16S_B_4066,Bacteria,Actinobacteria
Mycobacterium obuense,1460,CRW_16S_B_4068,Bacteria,Actinobacteria
Mycobacterium scrofulaceum,1459,CRW_16S_B_4070,Bacteria,Actinobacteria
Mycobacterium shimoidei,1428,CRW_16S_B_4072,Bacteria,Actinobacteria
Mycobacterium simiae,1450,CRW_16S_B_4074,Bacteria,Actinobacteria
Mycobacterium smegmatis,1454,CRW_16S_B_4075,Bacteria,Actinobacteria
Mycobacterium sp.,1413,CRW_16S_B_4077,Bacteria,Actinobacteria
Mycobacterium sp.,1430,CRW_16S_B_4080,Bacteria,Actinobacteria
Mycobacterium sp.,1453,CRW_16S_B_4081,Bacteria,Actinobacteria
Mycobacterium sp.,1470,CRW_16S_B_4083,Bacteria,Actinobacteria
Mycobacterium sphagni,1461,CRW_16S_B_4085,Bacteria,Actinobacteria
Mycobacterium szulgai,1462,CRW_16S_B_4088,Bacteria,Actinobacteria
Mycobacterium terrae,1466,CRW_16S_B_4090,Bacteria,Actinobacteria
Mycobacterium thermoresistibile,1466,CRW_16S_B_4091,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1464,CRW_16S_B_4095,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1416,CRW_16S_B_4097,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1463,CRW_16S_B_41,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1432,CRW_16S_B_4100,Bacteria,Actinobacteria
Mycobacterium ulcerans,1457,CRW_16S_B_4104,Bacteria,Actinobacteria
Mycobacterium ulcerans,1442,CRW_16S_B_4105,Bacteria,Actinobacteria
Mycobacterium vaccae,1449,CRW_16S_B_4106,Bacteria,Actinobacteria
Mycobacterium xenopi,1474,CRW_16S_B_4110,Bacteria,Actinobacteria
Nocardioides albus,1450,CRW_16S_B_4113,Bacteria,Actinobacteria
Nocardioides jensenii,1467,CRW_16S_B_4114,Bacteria,Actinobacteria
Nocardioides jensenii,1452,CRW_16S_B_4115,Bacteria,Actinobacteria
Nocardioides luteus,1447,CRW_16S_B_4116,Bacteria,Actinobacteria
Nocardioides sp.,1451,CRW_16S_B_4122,Bacteria,Actinobacteria
Nocardioides sp.,1407,CRW_16S_B_4123,Bacteria,Actinobacteria
Nesterenkonia halobia,1451,CRW_16S_B_4124,Bacteria,Actinobacteria
Nocardia asteroides,1472,CRW_16S_B_4126,Bacteria,Actinobacteria
Nocardia asteroides,1412,CRW_16S_B_4127,Bacteria,Actinobacteria
Nocardia asteroides,1471,CRW_16S_B_4128,Bacteria,Actinobacteria
Nocardia asteroides,1447,CRW_16S_B_4130,Bacteria,Actinobacteria
Nocardia brasiliensis,1465,CRW_16S_B_4132,Bacteria,Actinobacteria
Nocardia brasiliensis,1474,CRW_16S_B_4133,Bacteria,Actinobacteria
Nocardia brevicatena,1474,CRW_16S_B_4135,Bacteria,Actinobacteria
Nocardia carnea,1463,CRW_16S_B_4137,Bacteria,Actinobacteria
Nocardia carnea,1472,CRW_16S_B_4138,Bacteria,Actinobacteria
Nocardia farcinica,1465,CRW_16S_B_4142,Bacteria,Actinobacteria
Nocardia farcinica,1474,CRW_16S_B_4143,Bacteria,Actinobacteria
Nocardia nova,1472,CRW_16S_B_4145,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1477,CRW_16S_B_4147,Bacteria,Actinobacteria
Nocardia otitidiscaviarum,1460,CRW_16S_B_4149,Bacteria,Actinobacteria
Skermania piniformis,1477,CRW_16S_B_4150,Bacteria,Actinobacteria
Nocardia seriolae,1472,CRW_16S_B_4152,Bacteria,Actinobacteria
Nocardia transvalensis,1472,CRW_16S_B_4154,Bacteria,Actinobacteria
Nocardia transvalensis,1474,CRW_16S_B_4155,Bacteria,Actinobacteria
Nocardia vaccinii,1472,CRW_16S_B_4157,Bacteria,Actinobacteria
Nonomuraea africana,1413,CRW_16S_B_4158,Bacteria,Actinobacteria
Nonomuraea angiospora,1411,CRW_16S_B_4159,Bacteria,Actinobacteria
Nonomuraea fastidiosa,1412,CRW_16S_B_4160,Bacteria,Actinobacteria
Nonomuraea helvata,1411,CRW_16S_B_4161,Bacteria,Actinobacteria
Nonomuraea polychroma,1413,CRW_16S_B_4162,Bacteria,Actinobacteria
Nonomuraea pusilla,1414,CRW_16S_B_4163,Bacteria,Actinobacteria
Nonomuraea recticatena,1413,CRW_16S_B_4164,Bacteria,Actinobacteria
Nonomuraea roseola,1414,CRW_16S_B_4165,Bacteria,Actinobacteria
Nonomuraea salmonea,1413,CRW_16S_B_4166,Bacteria,Actinobacteria
Nonomuraea salmonea,1449,CRW_16S_B_4167,Bacteria,Actinobacteria
Nonomuraea spiralis,1409,CRW_16S_B_4168,Bacteria,Actinobacteria
Nocardia puris,1474,CRW_16S_B_4170,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4171,Bacteria,Actinobacteria
Nocardiopsis alba,1461,CRW_16S_B_4172,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4174,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1461,CRW_16S_B_4175,Bacteria,Actinobacteria
Nocardiopsis listeri,1463,CRW_16S_B_4176,Bacteria,Actinobacteria
Nocardiopsis lucentensis,1461,CRW_16S_B_4177,Bacteria,Actinobacteria
Nocardiopsis synnemataformans,1461,CRW_16S_B_4178,Bacteria,Actinobacteria
Pilimelia anulata,1468,CRW_16S_B_4180,Bacteria,Actinobacteria
Pilimelia terevasa,1478,CRW_16S_B_4181,Bacteria,Actinobacteria
Propioniferax innocua,1450,CRW_16S_B_4184,Bacteria,Actinobacteria
Promicromonospora citrea,1453,CRW_16S_B_4185,Bacteria,Actinobacteria
Oerskovia enterophila,1451,CRW_16S_B_4186,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1462,CRW_16S_B_4192,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1455,CRW_16S_B_4194,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1454,CRW_16S_B_42,Bacteria,Actinobacteria
Pseudonocardia halophobica,1438,CRW_16S_B_4205,Bacteria,Actinobacteria
Pseudonocardia saturnea,1429,CRW_16S_B_4207,Bacteria,Actinobacteria
Rhodococcus erythropolis,1476,CRW_16S_B_4227,Bacteria,Actinobacteria
Rhodococcus fascians,1424,CRW_16S_B_4231,Bacteria,Actinobacteria
Rhodococcus sp.,1438,CRW_16S_B_4235,Bacteria,Actinobacteria
Rhodococcus globerulus,1463,CRW_16S_B_4236,Bacteria,Actinobacteria
Rhodococcus globerulus,1473,CRW_16S_B_4238,Bacteria,Actinobacteria
Rhodococcus fascians,1467,CRW_16S_B_4240,Bacteria,Actinobacteria
Rhodococcus marinonascens,1474,CRW_16S_B_4241,Bacteria,Actinobacteria
Rhodococcus opacus,1473,CRW_16S_B_4243,Bacteria,Actinobacteria
Rhodococcus opacus,1460,CRW_16S_B_4244,Bacteria,Actinobacteria
Rhodococcus rhodnii,1478,CRW_16S_B_4248,Bacteria,Actinobacteria
Rhodococcus rhodnii,1476,CRW_16S_B_4251,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1474,CRW_16S_B_4252,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1471,CRW_16S_B_4256,Bacteria,Actinobacteria
Rhodococcus sp.,1421,CRW_16S_B_4258,Bacteria,Actinobacteria
Rhodococcus sp.,1470,CRW_16S_B_4259,Bacteria,Actinobacteria
Rhodococcus sp.,1436,CRW_16S_B_4260,Bacteria,Actinobacteria
Rhodococcus sp.,1428,CRW_16S_B_4261,Bacteria,Actinobacteria
Streptomyces roseiscleroticus,1475,CRW_16S_B_427,Bacteria,Actinobacteria
Renibacterium salmoninarum,1470,CRW_16S_B_4270,Bacteria,Actinobacteria
Rhodococcus erythropolis,1445,CRW_16S_B_4271,Bacteria,Actinobacteria
Rhodococcus erythropolis,1451,CRW_16S_B_4272,Bacteria,Actinobacteria
Rhodococcus fascians,1449,CRW_16S_B_4273,Bacteria,Actinobacteria
Rothia dentocariosa,1476,CRW_16S_B_4274,Bacteria,Actinobacteria
Rathayibacter rathayi,1464,CRW_16S_B_4276,Bacteria,Actinobacteria
Rathayibacter rathayi,1474,CRW_16S_B_4277,Bacteria,Actinobacteria
Rathayibacter tritici,1471,CRW_16S_B_4278,Bacteria,Actinobacteria
Streptomyces citricolor,1439,CRW_16S_B_428,Bacteria,Actinobacteria
Sporichthya polymorpha,1445,CRW_16S_B_4280,Bacteria,Actinobacteria
Saccharomonospora azurea,1435,CRW_16S_B_4286,Bacteria,Actinobacteria
Saccharomonospora sp.,1433,CRW_16S_B_4291,Bacteria,Actinobacteria
Streptomyces coeruleorubidus,1451,CRW_16S_B_4297,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1469,CRW_16S_B_43,Bacteria,Actinobacteria
Streptomyces fradiae subsp. acinicolor,1430,CRW_16S_B_430,Bacteria,Actinobacteria
Saccharopolyspora gregorii,1402,CRW_16S_B_4305,Bacteria,Actinobacteria
Saccharothrix australiensis,1460,CRW_16S_B_4312,Bacteria,Actinobacteria
Saccharothrix coeruleofusca,1458,CRW_16S_B_4313,Bacteria,Actinobacteria
Saccharothrix longispora,1459,CRW_16S_B_4314,Bacteria,Actinobacteria
Saccharothrix mutabilis,1458,CRW_16S_B_4315,Bacteria,Actinobacteria
Saccharothrix mutabilis,1458,CRW_16S_B_4316,Bacteria,Actinobacteria
Streptomyces cyaneus,1444,CRW_16S_B_4317,Bacteria,Actinobacteria
Streptomyces griseochromogenes,1448,CRW_16S_B_4321,Bacteria,Actinobacteria
Streptomyces hygroscopicus,1465,CRW_16S_B_4322,Bacteria,Actinobacteria
Streptomyces peruviensis,1448,CRW_16S_B_4324,Bacteria,Actinobacteria
Streptomyces purpurascens,1448,CRW_16S_B_4325,Bacteria,Actinobacteria
Streptomyces resistomycificus,1448,CRW_16S_B_4327,Bacteria,Actinobacteria
Streptomyces sp. ISP5207,1448,CRW_16S_B_4328,Bacteria,Actinobacteria
Streptomyces sp. 19504,1480,CRW_16S_B_4336,Bacteria,Actinobacteria
Streptomyces javensis,1471,CRW_16S_B_4346,Bacteria,Actinobacteria
Streptomyces rhizosphaericus,1480,CRW_16S_B_4347,Bacteria,Actinobacteria
Streptomyces sp.,1452,CRW_16S_B_4351,Bacteria,Actinobacteria
Streptomyces thermotolerans,1462,CRW_16S_B_4359,Bacteria,Actinobacteria
Rhodococcus sp.,1472,CRW_16S_B_4361,Bacteria,Actinobacteria
Rhodococcus sp.,1438,CRW_16S_B_4362,Bacteria,Actinobacteria
Streptomyces albidoflavus,1476,CRW_16S_B_4365,Bacteria,Actinobacteria
Streptomyces bottropensis,1419,CRW_16S_B_437,Bacteria,Actinobacteria
Streptomyces carnosus,1457,CRW_16S_B_438,Bacteria,Actinobacteria
Streptomyces gougerotii,1476,CRW_16S_B_4391,Bacteria,Actinobacteria
Kitasatospora griseola,1458,CRW_16S_B_4393,Bacteria,Actinobacteria
Streptomyces intermedius,1474,CRW_16S_B_4395,Bacteria,Actinobacteria
Nocardia cyriacigeorgica,1458,CRW_16S_B_44,Bacteria,Actinobacteria
Streptomyces cellulosae,1461,CRW_16S_B_440,Bacteria,Actinobacteria
Streptomyces cinnabarinus,1450,CRW_16S_B_441,Bacteria,Actinobacteria
Kitasatospora phosalacinea,1457,CRW_16S_B_4411,Bacteria,Actinobacteria
Streptomyces rutgersensis,1476,CRW_16S_B_4415,Bacteria,Actinobacteria
Streptomyces corchorusii,1439,CRW_16S_B_442,Bacteria,Actinobacteria
Kitasatospora setae,1464,CRW_16S_B_4423,Bacteria,Actinobacteria
Streptomyces sp.,1446,CRW_16S_B_443,Bacteria,Actinobacteria
Streptosporangium sp.,1447,CRW_16S_B_4460,Bacteria,Actinobacteria
