Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Rhodococcus sp. BH2-N1,1431,CRW_16S_B_1408,Bacteria,Actinobacteria
Streptomyces albus,1468,CRW_16S_B_1429,Bacteria,Actinobacteria
Streptomyces massasporeus,1467,CRW_16S_B_1444,Bacteria,Actinobacteria
Streptomyces fulvorobeus,1441,CRW_16S_B_1451,Bacteria,Actinobacteria
Streptomyces gobitricini,1443,CRW_16S_B_1455,Bacteria,Actinobacteria
Streptomyces lavendofoliae,1443,CRW_16S_B_1456,Bacteria,Actinobacteria
Streptomyces inusitatus,1469,CRW_16S_B_1460,Bacteria,Actinobacteria
Streptomyces heliomycini,1442,CRW_16S_B_1463,Bacteria,Actinobacteria
Streptomyces malachitofuscus,1469,CRW_16S_B_1467,Bacteria,Actinobacteria
Streptomyces libani subsp. rufus,1470,CRW_16S_B_1471,Bacteria,Actinobacteria
Streptomyces lomondensis,1467,CRW_16S_B_1472,Bacteria,Actinobacteria
Streptomyces lienomycini,1468,CRW_16S_B_1473,Bacteria,Actinobacteria
Streptomyces longwoodensis,1441,CRW_16S_B_1476,Bacteria,Actinobacteria
Bacillus flexus,1467,CRW_16S_B_14858,Bacteria,Firmicutes
Bacillus flexus,1468,CRW_16S_B_14859,Bacteria,Firmicutes
Bacillus pumilus,1466,CRW_16S_B_14861,Bacteria,Firmicutes
Bacillus subtilis,1432,CRW_16S_B_14868,Bacteria,Firmicutes
Streptomyces tricolor,1442,CRW_16S_B_1499,Bacteria,Actinobacteria
Streptococcus iniae,1447,CRW_16S_B_15051,Bacteria,Firmicutes
Staphylococcus aureus,1461,CRW_16S_B_15062,Bacteria,Firmicutes
Staphylococcus aureus,1466,CRW_16S_B_15063,Bacteria,Firmicutes
Enterococcus sp.,1440,CRW_16S_B_15068,Bacteria,Firmicutes
Enterococcus faecium,1459,CRW_16S_B_15072,Bacteria,Firmicutes
Enterococcus saccharolyticus,1438,CRW_16S_B_15078,Bacteria,Firmicutes
Enterococcus faecalis,1449,CRW_16S_B_15088,Bacteria,Firmicutes
Globicatella sanguinis,1451,CRW_16S_B_15104,Bacteria,Firmicutes
Kurthia gibsonii,1463,CRW_16S_B_15113,Bacteria,Firmicutes
Kurthia zopfii,1451,CRW_16S_B_15114,Bacteria,Firmicutes
Micromonospora sp. NAR02,1448,CRW_16S_B_1520,Bacteria,Actinobacteria
Listeria innocua,1470,CRW_16S_B_15192,Bacteria,Firmicutes
Listeria monocytogenes,1470,CRW_16S_B_15194,Bacteria,Firmicutes
Listeria seeligeri,1453,CRW_16S_B_15200,Bacteria,Firmicutes
Marinococcus halophilus,1440,CRW_16S_B_15241,Bacteria,Firmicutes
Paenibacillus chibensis,1436,CRW_16S_B_15244,Bacteria,Firmicutes
Paenibacillus alginolyticus,1424,CRW_16S_B_15245,Bacteria,Firmicutes
Paenibacillus alvei,1433,CRW_16S_B_15246,Bacteria,Firmicutes
Paenibacillus alvei,1446,CRW_16S_B_15247,Bacteria,Firmicutes
Paenibacillus alvei,1434,CRW_16S_B_15248,Bacteria,Firmicutes
Paenibacillus amylolyticus,1435,CRW_16S_B_15250,Bacteria,Firmicutes
Paenibacillus durus,1432,CRW_16S_B_15252,Bacteria,Firmicutes
Paenibacillus durus,1437,CRW_16S_B_15253,Bacteria,Firmicutes
Paenibacillus curdlanolyticus,1436,CRW_16S_B_15255,Bacteria,Firmicutes
Paenibacillus durus,1455,CRW_16S_B_15256,Bacteria,Firmicutes
Paenibacillus glucanolyticus,1440,CRW_16S_B_15257,Bacteria,Firmicutes
Paenibacillus illinoisensis,1435,CRW_16S_B_15258,Bacteria,Firmicutes
Paenibacillus kobensis,1436,CRW_16S_B_15259,Bacteria,Firmicutes
Paenibacillus larvae,1437,CRW_16S_B_15261,Bacteria,Firmicutes
Paenibacillus lautus,1436,CRW_16S_B_15262,Bacteria,Firmicutes
Paenibacillus lentimorbus,1430,CRW_16S_B_15264,Bacteria,Firmicutes
Paenibacillus macerans,1435,CRW_16S_B_15266,Bacteria,Firmicutes
Paenibacillus macerans,1437,CRW_16S_B_15267,Bacteria,Firmicutes
Paenibacillus macquariensis,1438,CRW_16S_B_15268,Bacteria,Firmicutes
Paenibacillus pabuli,1435,CRW_16S_B_15270,Bacteria,Firmicutes
Paenibacillus peoriae,1437,CRW_16S_B_15271,Bacteria,Firmicutes
Paenibacillus polymyxa,1434,CRW_16S_B_15272,Bacteria,Firmicutes
Paenibacillus popilliae,1429,CRW_16S_B_15275,Bacteria,Firmicutes
Paenibacillus thiaminolyticus,1435,CRW_16S_B_15276,Bacteria,Firmicutes
Paenibacillus validus,1424,CRW_16S_B_15280,Bacteria,Firmicutes
Planococcus citreus,1432,CRW_16S_B_15285,Bacteria,Firmicutes
Planococcus kocurii,1430,CRW_16S_B_15286,Bacteria,Firmicutes
Streptococcus dysgalactiae subsp. equisimilis,1455,CRW_16S_B_15303,Bacteria,Firmicutes
Streptococcus dysgalactiae subsp. equisimilis,1455,CRW_16S_B_15304,Bacteria,Firmicutes
Sulfobacillus thermosulfidooxidans,1438,CRW_16S_B_15308,Bacteria,Firmicutes
Brachybacterium sp. R-23108,1467,CRW_16S_B_1537,Bacteria,Actinobacteria
Staphylococcus nepalensis,1438,CRW_16S_B_15312,Bacteria,Firmicutes
Streptococcus parauberis,1427,CRW_16S_B_15315,Bacteria,Firmicutes
Staphylococcus piscifermentans,1454,CRW_16S_B_15319,Bacteria,Firmicutes
Sporolactobacillus dextrus,1469,CRW_16S_B_15320,Bacteria,Firmicutes
Halobacillus halophilus,1449,CRW_16S_B_15331,Bacteria,Firmicutes
uncultured Saccharococcus sp.,1457,CRW_16S_B_15334,Bacteria,Firmicutes
Rhodococcus opacus,1446,CRW_16S_B_1542,Bacteria,Actinobacteria
Streptomyces sparsus,1466,CRW_16S_B_1544,Bacteria,Actinobacteria
Streptococcus uberis,1470,CRW_16S_B_15405,Bacteria,Firmicutes
Staphylococcus aureus,1437,CRW_16S_B_15409,Bacteria,Firmicutes
Staphylococcus aureus,1470,CRW_16S_B_15425,Bacteria,Firmicutes
Staphylococcus capitis,1469,CRW_16S_B_15427,Bacteria,Firmicutes
Staphylococcus epidermidis,1468,CRW_16S_B_15437,Bacteria,Firmicutes
Staphylococcus epidermidis,1470,CRW_16S_B_15438,Bacteria,Firmicutes
Staphylococcus haemolyticus,1468,CRW_16S_B_15443,Bacteria,Firmicutes
Staphylococcus hominis,1468,CRW_16S_B_15446,Bacteria,Firmicutes
Staphylococcus warneri,1470,CRW_16S_B_15464,Bacteria,Firmicutes
Catenuloplanes japonicus,1453,CRW_16S_B_1553,Bacteria,Actinobacteria
Daphnia endosymbiotic bacterium,1435,CRW_16S_B_15470,Bacteria,Firmicutes
unidentified eubacterium v6,1470,CRW_16S_B_15476,Bacteria,Firmicutes
Actinoplanes nipponensis,1439,CRW_16S_B_1559,Bacteria,Actinobacteria
Rhodococcus opacus,1453,CRW_16S_B_16,Bacteria,Actinobacteria
Arthrobacter ramosus,1451,CRW_16S_B_1604,Bacteria,Actinobacteria
Nocardiopsis sp. AM7,1460,CRW_16S_B_1625,Bacteria,Actinobacteria
Clavibacter michiganensis,1462,CRW_16S_B_1633,Bacteria,Actinobacteria
Micromonospora sp. lupac 15,1457,CRW_16S_B_1642,Bacteria,Actinobacteria
Actinomadura kijaniata,1448,CRW_16S_B_1656,Bacteria,Actinobacteria
Actinomadura madurae,1445,CRW_16S_B_1661,Bacteria,Actinobacteria
Actinoplanes humidus,1470,CRW_16S_B_1666,Bacteria,Actinobacteria
Clostridium paraputrificum,1435,CRW_16S_B_15498,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15499,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15500,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15501,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15502,Bacteria,Firmicutes
Clostridium perfringens,1453,CRW_16S_B_15503,Bacteria,Firmicutes
Clostridium perfringens,1453,CRW_16S_B_15504,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15505,Bacteria,Firmicutes
Clostridium perfringens,1454,CRW_16S_B_15508,Bacteria,Firmicutes
Clostridium sp. DC1,1435,CRW_16S_B_15532,Bacteria,Firmicutes
uncultured Clostridiaceae bacterium,1436,CRW_16S_B_15558,Bacteria,Firmicutes
uncultured Clostridiaceae bacterium,1439,CRW_16S_B_15559,Bacteria,Firmicutes
Clostridium perfringens,1440,CRW_16S_B_15560,Bacteria,Firmicutes
Clostridium baratii,1430,CRW_16S_B_15561,Bacteria,Firmicutes
Clostridium baratii,1441,CRW_16S_B_15562,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15582,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15583,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15584,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15585,Bacteria,Firmicutes
Clostridium perfringens str. 13,1445,CRW_16S_B_15586,Bacteria,Firmicutes
Clostridium perfringens str. 13,1445,CRW_16S_B_15587,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15588,Bacteria,Firmicutes
Clostridium perfringens str. 13,1446,CRW_16S_B_15589,Bacteria,Firmicutes
Actinoplanes brasiliensis,1444,CRW_16S_B_1698,Bacteria,Actinobacteria
Clostridium baratii,1468,CRW_16S_B_15604,Bacteria,Firmicutes
Clostridium baratii,1466,CRW_16S_B_15605,Bacteria,Firmicutes
Clostridium baratii,1466,CRW_16S_B_15606,Bacteria,Firmicutes
Actinoplanes cyaneus,1438,CRW_16S_B_1699,Bacteria,Actinobacteria
Actinoplanes philippinensis,1442,CRW_16S_B_1700,Bacteria,Actinobacteria
Actinoplanes regularis,1440,CRW_16S_B_1704,Bacteria,Actinobacteria
Arthrobacter globiformis,1464,CRW_16S_B_1713,Bacteria,Actinobacteria
Clostridium perfringens str. 13,1446,CRW_16S_B_15853,Bacteria,Firmicutes
Clostridium acetobutylicum,1448,CRW_16S_B_15869,Bacteria,Firmicutes
Clostridium aminobutyricum,1441,CRW_16S_B_15878,Bacteria,Firmicutes
Clostridium botulinum,1444,CRW_16S_B_15883,Bacteria,Firmicutes
Clostridium aurantibutyricum,1421,CRW_16S_B_15884,Bacteria,Firmicutes
Clostridium baratii,1444,CRW_16S_B_15887,Bacteria,Firmicutes
Clostridium acetobutylicum,1453,CRW_16S_B_15893,Bacteria,Firmicutes
Clostridium botulinum,1427,CRW_16S_B_15897,Bacteria,Firmicutes
Clostridium botulinum A,1453,CRW_16S_B_15898,Bacteria,Firmicutes
Clostridium botulinum A,1446,CRW_16S_B_15899,Bacteria,Firmicutes
Clostridium botulinum B,1453,CRW_16S_B_15900,Bacteria,Firmicutes
Clostridium botulinum B,1425,CRW_16S_B_15901,Bacteria,Firmicutes
Clostridium botulinum B,1447,CRW_16S_B_15902,Bacteria,Firmicutes
Clostridium botulinum C,1453,CRW_16S_B_15903,Bacteria,Firmicutes
Clostridium botulinum D,1454,CRW_16S_B_15904,Bacteria,Firmicutes
Aeromicrobium erythreum,1463,CRW_16S_B_1729,Bacteria,Actinobacteria
Clostridium botulinum E,1463,CRW_16S_B_15913,Bacteria,Firmicutes
Clostridium botulinum F,1452,CRW_16S_B_15914,Bacteria,Firmicutes
Aeromicrobium fastidiosum,1449,CRW_16S_B_1730,Bacteria,Actinobacteria
Clostridium butyricum,1465,CRW_16S_B_15920,Bacteria,Firmicutes
Clostridium carnis,1443,CRW_16S_B_15923,Bacteria,Firmicutes
Aeromicrobium fastidiosum,1468,CRW_16S_B_1731,Bacteria,Actinobacteria
Clostridium colicanis,1435,CRW_16S_B_15934,Bacteria,Firmicutes
Clostridium cochlearium,1448,CRW_16S_B_15936,Bacteria,Firmicutes
Aeromicrobium fastidiosum,1460,CRW_16S_B_1732,Bacteria,Actinobacteria
Clostridium estertheticum,1428,CRW_16S_B_15943,Bacteria,Firmicutes
Clostridium estertheticum,1427,CRW_16S_B_15944,Bacteria,Firmicutes
Clostridium fallax,1458,CRW_16S_B_15945,Bacteria,Firmicutes
Clostridium favososporum,1429,CRW_16S_B_15946,Bacteria,Firmicutes
Tissierella praeacuta,1423,CRW_16S_B_15955,Bacteria,Firmicutes
Clostridium homopropionicum,1461,CRW_16S_B_15958,Bacteria,Firmicutes
Sedimentibacter hydroxybenzoicus,1458,CRW_16S_B_15959,Bacteria,Firmicutes
Clostridium butyricum,1422,CRW_16S_B_15962,Bacteria,Firmicutes
Clostridium kluyveri,1426,CRW_16S_B_15963,Bacteria,Firmicutes
Clostridium ljungdahlii,1422,CRW_16S_B_15971,Bacteria,Firmicutes
Clostridium longisporum,1464,CRW_16S_B_15972,Bacteria,Firmicutes
Catonella morbi,1467,CRW_16S_B_15982,Bacteria,Firmicutes
Clostridium novyi,1452,CRW_16S_B_15984,Bacteria,Firmicutes
Clostridium novyi,1429,CRW_16S_B_15985,Bacteria,Firmicutes
Arthrobacter gandavensis,1445,CRW_16S_B_1737,Bacteria,Actinobacteria
Clostridium perfringens,1463,CRW_16S_B_15995,Bacteria,Firmicutes
Clostridium paraputrificum,1467,CRW_16S_B_16001,Bacteria,Firmicutes
Clostridium puniceum,1442,CRW_16S_B_16006,Bacteria,Firmicutes
Clostridium scatologenes,1460,CRW_16S_B_16015,Bacteria,Firmicutes
Clostridium sp.,1443,CRW_16S_B_16021,Bacteria,Firmicutes
Clostridium subterminale,1448,CRW_16S_B_16032,Bacteria,Firmicutes
Clostridium tetanomorphum,1424,CRW_16S_B_16039,Bacteria,Firmicutes
Clostridium thermoamylolyticum,1458,CRW_16S_B_16043,Bacteria,Firmicutes
Clostridium tyrobutyricum,1457,CRW_16S_B_16055,Bacteria,Firmicutes
Clostridium uliginosum,1437,CRW_16S_B_16056,Bacteria,Firmicutes
Actinoplanes sp. 8,1444,CRW_16S_B_1744,Bacteria,Actinobacteria
Desulfitobacterium sp.,1424,CRW_16S_B_16064,Bacteria,Firmicutes
Desulfotomaculum nigrificans,1431,CRW_16S_B_16067,Bacteria,Firmicutes
Arthrobacter gandavensis,1450,CRW_16S_B_1745,Bacteria,Actinobacteria
Arthrobacter gandavensis,1445,CRW_16S_B_1746,Bacteria,Actinobacteria
Clostridium sp. BL-24,1468,CRW_16S_B_16093,Bacteria,Firmicutes
Actinosynnema mirum,1460,CRW_16S_B_1755,Bacteria,Actinobacteria
Actinoplanes teichomyceticus,1456,CRW_16S_B_1756,Bacteria,Actinobacteria
Atopobium minutum,1454,CRW_16S_B_1758,Bacteria,Actinobacteria
Microbacterium barkeri,1468,CRW_16S_B_1764,Bacteria,Actinobacteria
Epulopiscium sp.,1433,CRW_16S_B_16264,Bacteria,Firmicutes
Epulopiscium sp.,1446,CRW_16S_B_16266,Bacteria,Firmicutes
Epulopiscium sp.,1442,CRW_16S_B_16267,Bacteria,Firmicutes
Microbacterium testaceum,1469,CRW_16S_B_1768,Bacteria,Actinobacteria
Mogibacterium timidum,1434,CRW_16S_B_16304,Bacteria,Firmicutes
Filifactor villosus,1463,CRW_16S_B_16313,Bacteria,Firmicutes
Halanaerobium saccharolyticum,1438,CRW_16S_B_16321,Bacteria,Firmicutes
Heliobacillus mobilis,1468,CRW_16S_B_16326,Bacteria,Firmicutes
Heliobacillus mobilis,1468,CRW_16S_B_16327,Bacteria,Firmicutes
Mycobacterium shottsii,1452,CRW_16S_B_1771,Bacteria,Actinobacteria
Heliophilum fasciatum,1459,CRW_16S_B_16330,Bacteria,Firmicutes
Heliophilum fasciatum,1459,CRW_16S_B_16331,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16332,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16333,Bacteria,Firmicutes
Halanaerobacter lacunarum,1445,CRW_16S_B_16338,Bacteria,Firmicutes
Helcococcus kunzii,1465,CRW_16S_B_16339,Bacteria,Firmicutes
Mycobacterium porcinum,1428,CRW_16S_B_1772,Bacteria,Actinobacteria
Halothermothrix orenii,1463,CRW_16S_B_16340,Bacteria,Firmicutes
Pectinatus cerevisiiphilus,1425,CRW_16S_B_16356,Bacteria,Firmicutes
Pectinatus frisingensis,1440,CRW_16S_B_16357,Bacteria,Firmicutes
Peptostreptococcus anaerobius,1462,CRW_16S_B_16367,Bacteria,Firmicutes
Peptostreptococcus sp.,1460,CRW_16S_B_16379,Bacteria,Firmicutes
Pseudobutyrivibrio ruminis,1462,CRW_16S_B_16383,Bacteria,Firmicutes
Ruminococcus albus,1458,CRW_16S_B_16386,Bacteria,Firmicutes
Ruminococcus callidus,1458,CRW_16S_B_16388,Bacteria,Firmicutes
Ruminococcus flavefaciens,1448,CRW_16S_B_16389,Bacteria,Firmicutes
Ruminococcus flavefaciens,1440,CRW_16S_B_16390,Bacteria,Firmicutes
Selenomonas lacticifex,1456,CRW_16S_B_16401,Bacteria,Firmicutes
Selenomonas ruminantium,1450,CRW_16S_B_16404,Bacteria,Firmicutes
Sarcina ventriculi,1461,CRW_16S_B_16412,Bacteria,Firmicutes
Nocardiopsis dassonvillei,1459,CRW_16S_B_1780,Bacteria,Actinobacteria
Thermoanaerobacter wiegelii,1464,CRW_16S_B_16449,Bacteria,Firmicutes
Thermosyntropha lipolytica,1458,CRW_16S_B_16459,Bacteria,Firmicutes
Saccharothrix algeriensis,1429,CRW_16S_B_1788,Bacteria,Actinobacteria
Streptomyces platensis,1457,CRW_16S_B_1801,Bacteria,Actinobacteria
Nocardia asteroides,1451,CRW_16S_B_1832,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1456,CRW_16S_B_1853,Bacteria,Actinobacteria
Streptomyces nanningensis,1457,CRW_16S_B_1893,Bacteria,Actinobacteria
Nocardia alba,1446,CRW_16S_B_1894,Bacteria,Actinobacteria
bacterium Ellin6034,1437,CRW_16S_B_1907,Bacteria,Actinobacteria
Nocardia brasiliensis,1427,CRW_16S_B_1914,Bacteria,Actinobacteria
Streptomyces tendae,1436,CRW_16S_B_1915,Bacteria,Actinobacteria
Streptomyces maritimus,1433,CRW_16S_B_1916,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1432,CRW_16S_B_1920,Bacteria,Actinobacteria
Streptomyces sp. IDA5203,1430,CRW_16S_B_1925,Bacteria,Actinobacteria
Nocardia beijingensis,1470,CRW_16S_B_193,Bacteria,Actinobacteria
Arthrobacter sp. FV1-1,1469,CRW_16S_B_1938,Bacteria,Actinobacteria
Arthrobacter sp. E28,1453,CRW_16S_B_1969,Bacteria,Actinobacteria
Nocardia farcinica,1468,CRW_16S_B_198,Bacteria,Actinobacteria
Nocardiopsis sp. 20035,1452,CRW_16S_B_1983,Bacteria,Actinobacteria
Mycobacterium parascrofulaceum,1468,CRW_16S_B_1997,Bacteria,Actinobacteria
uncultured actinomycete,1469,CRW_16S_B_2,Bacteria,Actinobacteria
uncultured actinobacterium,1461,CRW_16S_B_20,Bacteria,Actinobacteria
Nocardia asiatica,1469,CRW_16S_B_201,Bacteria,Actinobacteria
Micromonospora sp. e32,1444,CRW_16S_B_2013,Bacteria,Actinobacteria
Ureaplasma urealyticum serovar 2,1435,CRW_16S_B_16484,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 4,1435,CRW_16S_B_16485,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 5,1435,CRW_16S_B_16486,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 7,1435,CRW_16S_B_16487,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 8,1435,CRW_16S_B_16488,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 9,1435,CRW_16S_B_16489,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 10,1435,CRW_16S_B_16490,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 11,1435,CRW_16S_B_16491,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 12,1435,CRW_16S_B_16492,Bacteria,Tenericutes
Ureaplasma urealyticum serovar 13,1435,CRW_16S_B_16493,Bacteria,Tenericutes
Ureaplasma parvum serovar 3,1439,CRW_16S_B_16494,Bacteria,Tenericutes
Ureaplasma parvum serovar 14,1439,CRW_16S_B_16495,Bacteria,Tenericutes
Ureaplasma parvum serovar 1,1439,CRW_16S_B_16496,Bacteria,Tenericutes
Ureaplasma parvum serovar 6,1439,CRW_16S_B_16497,Bacteria,Tenericutes
Anaeroplasma abactoclasticum,1453,CRW_16S_B_16516,Bacteria,Tenericutes
Anaeroplasma bactoclasticum,1436,CRW_16S_B_16517,Bacteria,Tenericutes
Anaeroplasma varium,1436,CRW_16S_B_16519,Bacteria,Tenericutes
Nocardia abscessus,1461,CRW_16S_B_203,Bacteria,Actinobacteria
Sr Isidro peach phytoplasma,1454,CRW_16S_B_16658,Bacteria,Tenericutes
Lethal wilt oil palm phytoplasma,1424,CRW_16S_B_16670,Bacteria,Tenericutes
Aster yellows phytoplasma,1460,CRW_16S_B_16686,Bacteria,Tenericutes
Nocardiopsis salina,1449,CRW_16S_B_2038,Bacteria,Actinobacteria
Aster yellows phytoplasma,1441,CRW_16S_B_16760,Bacteria,Tenericutes
Streptacidiphilus jiangxiensis,1425,CRW_16S_B_2045,Bacteria,Actinobacteria
Rhodococcus sp. P200,1455,CRW_16S_B_2049,Bacteria,Actinobacteria
Entomoplasma ellychniae,1433,CRW_16S_B_16825,Bacteria,Tenericutes
Entomoplasma melaleucae,1448,CRW_16S_B_16826,Bacteria,Tenericutes
Arthrobacter sp. C4,1444,CRW_16S_B_2053,Bacteria,Actinobacteria
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16862,Bacteria,Tenericutes
Rhodococcus sp. RD6.2,1441,CRW_16S_B_2055,Bacteria,Actinobacteria
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16867,Bacteria,Tenericutes
Mycoplasma corogypsi,1467,CRW_16S_B_16872,Bacteria,Tenericutes
Mesoplasma entomophilum,1443,CRW_16S_B_16873,Bacteria,Tenericutes
Mycoplasma feliminutum,1459,CRW_16S_B_16877,Bacteria,Tenericutes
Mycoplasma imitans,1439,CRW_16S_B_16903,Bacteria,Tenericutes
Mycoplasma leonicaptivi,1425,CRW_16S_B_16907,Bacteria,Tenericutes
Mycoplasma leopharyngis,1436,CRW_16S_B_16908,Bacteria,Tenericutes
Nocardia abscessus,1467,CRW_16S_B_206,Bacteria,Actinobacteria
Tomato big bud phytoplasma,1432,CRW_16S_B_16937,Bacteria,Tenericutes
Pigeon pea witches'-broom phytoplasma,1435,CRW_16S_B_16944,Bacteria,Tenericutes
Mycoplasma mobile,1466,CRW_16S_B_16962,Bacteria,Tenericutes
Mycoplasma mycoides subsp. capri,1466,CRW_16S_B_16968,Bacteria,Tenericutes
Mycoplasma putrefaciens,1466,CRW_16S_B_16990,Bacteria,Tenericutes
Mycoplasma simbae,1431,CRW_16S_B_16993,Bacteria,Tenericutes
Nocardia kruczakiae,1434,CRW_16S_B_2068,Bacteria,Actinobacteria
Mycoplasma sp.,1446,CRW_16S_B_16996,Bacteria,Tenericutes
Nocardia abscessus,1470,CRW_16S_B_207,Bacteria,Actinobacteria
Kitasatospora gansuensis,1429,CRW_16S_B_2071,Bacteria,Actinobacteria
Spiroplasma diabroticae,1432,CRW_16S_B_17027,Bacteria,Tenericutes
Spiroplasma gladiatoris,1468,CRW_16S_B_17028,Bacteria,Tenericutes
Spiroplasma ixodetis,1428,CRW_16S_B_17029,Bacteria,Tenericutes
Spiroplasma poulsonii,1467,CRW_16S_B_17032,Bacteria,Tenericutes
Kitasatospora terrestris,1444,CRW_16S_B_2072,Bacteria,Actinobacteria
Ureaplasma gallorale,1455,CRW_16S_B_17040,Bacteria,Tenericutes
Ureaplasma urealyticum,1439,CRW_16S_B_17042,Bacteria,Tenericutes
Ureaplasma urealyticum,1438,CRW_16S_B_17043,Bacteria,Tenericutes
Ureaplasma urealyticum,1434,CRW_16S_B_17044,Bacteria,Tenericutes
Ureaplasma urealyticum,1434,CRW_16S_B_17045,Bacteria,Tenericutes
Ureaplasma urealyticum,1439,CRW_16S_B_17046,Bacteria,Tenericutes
Ureaplasma urealyticum,1463,CRW_16S_B_17048,Bacteria,Tenericutes
Streptomyces griseoaurantiacus,1458,CRW_16S_B_2075,Bacteria,Actinobacteria
Agromyces sp. CM01,1454,CRW_16S_B_2077,Bacteria,Actinobacteria
Frankia sp. FMr16,1448,CRW_16S_B_2109,Bacteria,Actinobacteria
Frankia sp. FMr61,1448,CRW_16S_B_2110,Bacteria,Actinobacteria
Frankia sp. 2215,1448,CRW_16S_B_2111,Bacteria,Actinobacteria
Arthrobacter ramosus,1434,CRW_16S_B_2118,Bacteria,Actinobacteria
Arthrobacter rhombi,1443,CRW_16S_B_2119,Bacteria,Actinobacteria
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2174,Bacteria,Actinobacteria
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2175,Bacteria,Actinobacteria
Streptacidiphilus luteoalbus,1428,CRW_16S_B_2176,Bacteria,Actinobacteria
Streptacidiphilus luteoalbus,1424,CRW_16S_B_2177,Bacteria,Actinobacteria
uncultured actinobacterium,1444,CRW_16S_B_2182,Bacteria,Actinobacteria
uncultured actinobacterium,1447,CRW_16S_B_2183,Bacteria,Actinobacteria
Streptomyces sp. BN7,1468,CRW_16S_B_2232,Bacteria,Actinobacteria
Rhodococcus erythropolis,1433,CRW_16S_B_2233,Bacteria,Actinobacteria
Micromonospora aurantiaca,1463,CRW_16S_B_2234,Bacteria,Actinobacteria
Mycobacterium pseudoshottsii,1435,CRW_16S_B_2235,Bacteria,Actinobacteria
uncultured Arthrobacter sp.,1422,CRW_16S_B_2238,Bacteria,Actinobacteria
Streptomyces sp. CS684,1436,CRW_16S_B_2261,Bacteria,Actinobacteria
Rhodococcus yunnanensis,1466,CRW_16S_B_2265,Bacteria,Actinobacteria
Streptomyces scabiei,1461,CRW_16S_B_2270,Bacteria,Actinobacteria
Streptomyces acidiscabies,1460,CRW_16S_B_2272,Bacteria,Actinobacteria
uncultured actinobacterium,1445,CRW_16S_B_2275,Bacteria,Actinobacteria
Streptomyces sp. MS-239,1426,CRW_16S_B_2284,Bacteria,Actinobacteria
Streptomyces sp. MS-189,1467,CRW_16S_B_2304,Bacteria,Actinobacteria
Rhodococcus sp. cryopeg_11,1441,CRW_16S_B_2310,Bacteria,Actinobacteria
Micromonospora stanfordense,1434,CRW_16S_B_2331,Bacteria,Actinobacteria
Streptomyces sp. Aac-39,1468,CRW_16S_B_234,Bacteria,Actinobacteria
Kitasatospora sp. Aac-78,1434,CRW_16S_B_238,Bacteria,Actinobacteria
Kitasatospora sp. Aac-82,1436,CRW_16S_B_239,Bacteria,Actinobacteria
Rhodococcus rhodochrous,1445,CRW_16S_B_241,Bacteria,Actinobacteria
Micromonospora lacunae,1424,CRW_16S_B_2422,Bacteria,Actinobacteria
Rhodococcus erythropolis,1434,CRW_16S_B_2428,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1446,CRW_16S_B_2433,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1434,CRW_16S_B_2435,Bacteria,Actinobacteria
Rhodococcus erythropolis,1443,CRW_16S_B_2439,Bacteria,Actinobacteria
Corynebacterium glutamicum,1452,CRW_16S_B_2442,Bacteria,Actinobacteria
actinobacterium EC5,1426,CRW_16S_B_2456,Bacteria,Actinobacteria
actinobacterium EC5,1429,CRW_16S_B_2457,Bacteria,Actinobacteria
Nocardia seriolae,1464,CRW_16S_B_2463,Bacteria,Actinobacteria
Streptomyces gangtokensis,1457,CRW_16S_B_248,Bacteria,Actinobacteria
