Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum,Taxonomy.GTDB.class,Taxonomy.GTDB.order
Bacillus subtilis,76,CRW_t_B_3068,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,76,CRW_t_B_3070,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,76,CRW_t_B_3071,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,76,CRW_t_B_3074,Bacteria,Firmicutes,Bacilli,Bacillales
Bartonella quintana,76,CRW_t_B_3075,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella henselae,76,CRW_t_B_3076,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella vinsonii subsp. vinsonii,76,CRW_t_B_3077,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella elizabethae,76,CRW_t_B_3078,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella bacilliformis,76,CRW_t_B_3079,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Nitrosomonas europaea ATCC 19718,76,CRW_t_B_3099,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosomonas europaea ATCC 19718,76,CRW_t_B_3100,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Staphylococcus aureus subsp. aureus MRSA252,76,CRW_t_B_3105,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus MRSA252,76,CRW_t_B_3106,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus MRSA252,76,CRW_t_B_3107,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus MSSA476,76,CRW_t_B_3108,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus MSSA476,76,CRW_t_B_3109,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus MSSA476,76,CRW_t_B_3110,Bacteria,Firmicutes,Bacilli,Staphylococcales
Burkholderia pseudomallei K96243,76,CRW_t_B_3116,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,76,CRW_t_B_3117,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,76,CRW_t_B_3118,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,76,CRW_t_B_3119,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,76,CRW_t_B_3120,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Rhodopseudomonas palustris CGA009,76,CRW_t_B_3127,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhodopseudomonas palustris CGA009,76,CRW_t_B_3128,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Bordetella pertussis Tohama I,76,CRW_t_B_3131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella pertussis Tohama I,76,CRW_t_B_3132,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella pertussis Tohama I,76,CRW_t_B_3133,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella pertussis Tohama I,76,CRW_t_B_3134,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,76,CRW_t_B_3135,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,76,CRW_t_B_3136,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,76,CRW_t_B_3137,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,76,CRW_t_B_3138,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,76,CRW_t_B_3139,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,76,CRW_t_B_3140,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,76,CRW_t_B_3141,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,76,CRW_t_B_3142,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,76,CRW_t_B_3143,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,76,CRW_t_B_3144,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bartonella henselae str. Houston-1,76,CRW_t_B_3148,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella henselae str. Houston-1,76,CRW_t_B_3149,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella henselae str. Houston-1,76,CRW_t_B_3150,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella quintana str. Toulouse,76,CRW_t_B_3151,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella quintana str. Toulouse,76,CRW_t_B_3152,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Yersinia pseudotuberculosis IP 32953,76,CRW_t_B_3157,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,76,CRW_t_B_3158,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,76,CRW_t_B_3159,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,76,CRW_t_B_3160,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,76,CRW_t_B_3161,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Bacillus cereus E33L,76,CRW_t_B_3171,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus cereus E33L,76,CRW_t_B_3172,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus cereus E33L,76,CRW_t_B_3174,Bacteria,Firmicutes,Bacilli,Bacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3179,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3180,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3181,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3182,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3183,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS10394,76,CRW_t_B_3184,Bacteria,Firmicutes,Bacilli,Lactobacillales
Gluconobacter oxydans 621H,76,CRW_t_B_3185,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,76,CRW_t_B_3186,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,76,CRW_t_B_3187,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,76,CRW_t_B_3188,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,76,CRW_t_B_3189,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,76,CRW_t_B_3190,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Burkholderia mallei ATCC 23344,76,CRW_t_B_3191,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,76,CRW_t_B_3192,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,76,CRW_t_B_3193,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,76,CRW_t_B_3194,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,76,CRW_t_B_3195,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3199,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3200,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3201,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3202,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3203,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS5005,76,CRW_t_B_3204,Bacteria,Firmicutes,Bacilli,Lactobacillales
Campylobacter jejuni RM1221,76,CRW_t_B_3210,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales
Campylobacter jejuni RM1221,76,CRW_t_B_3211,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales
Campylobacter jejuni RM1221,76,CRW_t_B_3212,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales
Campylobacter jejuni RM1221,76,CRW_t_B_3213,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales
Staphylococcus epidermidis RP62A,76,CRW_t_B_3220,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus epidermidis RP62A,76,CRW_t_B_3221,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus epidermidis RP62A,76,CRW_t_B_3222,Bacteria,Firmicutes,Bacilli,Staphylococcales
Shigella dysenteriae Sd197,76,CRW_t_B_3229,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella dysenteriae Sd197,76,CRW_t_B_3230,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella dysenteriae Sd197,76,CRW_t_B_3231,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella dysenteriae Sd197,76,CRW_t_B_3232,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3233,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3234,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3235,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3236,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3237,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3238,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,76,CRW_t_B_3239,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,76,CRW_t_B_3240,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,76,CRW_t_B_3241,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,76,CRW_t_B_3242,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,76,CRW_t_B_3243,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Staphylococcus aureus subsp. aureus COL,76,CRW_t_B_3244,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus COL,76,CRW_t_B_3245,Bacteria,Firmicutes,Bacilli,Staphylococcales
Staphylococcus aureus subsp. aureus COL,76,CRW_t_B_3246,Bacteria,Firmicutes,Bacilli,Staphylococcales
Xanthomonas campestris pv. campestris str. 8004,76,CRW_t_B_3247,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas campestris pv. campestris str. 8004,76,CRW_t_B_3248,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas campestris pv. campestris str. 8004,76,CRW_t_B_3249,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas campestris pv. campestris str. 8004,76,CRW_t_B_3250,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Rickettsia felis URRWXCal2,76,CRW_t_B_3251,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3253,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3254,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3255,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3256,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3257,Bacteria,Firmicutes,Bacilli,Lactobacillales
Streptococcus pyogenes MGAS6180,76,CRW_t_B_3258,Bacteria,Firmicutes,Bacilli,Lactobacillales
Haemophilus influenzae 86-028NP,76,CRW_t_B_3259,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Haemophilus influenzae 86-028NP,76,CRW_t_B_3260,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Haemophilus influenzae 86-028NP,76,CRW_t_B_3261,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Haemophilus influenzae 86-028NP,76,CRW_t_B_3262,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Aster yellows witches'-broom phytoplasma AYWB,76,CRW_t_B_3270,Bacteria,Firmicutes,Bacilli,Acholeplasmatales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3271,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3272,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3273,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3274,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3275,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3276,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,76,CRW_t_B_3277,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,76,CRW_t_B_3288,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,76,CRW_t_B_3289,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,76,CRW_t_B_3290,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,76,CRW_t_B_3291,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,76,CRW_t_B_3292,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Colwellia psychrerythraea 34H,76,CRW_t_B_3293,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3294,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3295,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3296,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3297,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3298,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3299,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,76,CRW_t_B_3300,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Candidatus Pelagibacter ubique HTCC1062,76,CRW_t_B_3301,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales
Burkholderia thailandensis E264,76,CRW_t_B_3302,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,76,CRW_t_B_3303,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,76,CRW_t_B_3304,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,76,CRW_t_B_3305,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,76,CRW_t_B_3306,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Rickettsia bellii RML369-C,76,CRW_t_B_3307,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Dechloromonas aromatica RCB,76,CRW_t_B_3312,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Dechloromonas aromatica RCB,76,CRW_t_B_3313,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Dechloromonas aromatica RCB,76,CRW_t_B_3314,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Dechloromonas aromatica RCB,76,CRW_t_B_3315,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Dechloromonas aromatica RCB,76,CRW_t_B_3316,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Dechloromonas aromatica RCB,76,CRW_t_B_3317,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Pelodictyon luteolum DSM 273,76,CRW_t_B_3335,Bacteria,Bacteroidota,Chlorobia,Chlorobiales
Pelodictyon luteolum DSM 273,76,CRW_t_B_3336,Bacteria,Bacteroidota,Chlorobia,Chlorobiales
Pelodictyon luteolum DSM 273,76,CRW_t_B_3337,Bacteria,Bacteroidota,Chlorobia,Chlorobiales
Nitrosospira multiformis ATCC 25196,76,CRW_t_B_3345,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosospira multiformis ATCC 25196,76,CRW_t_B_3346,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Prochlorococcus marinus str. MIT 9312,76,CRW_t_B_3357,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307
Nitrobacter winogradskyi Nb-255,76,CRW_t_B_3375,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Nitrobacter winogradskyi Nb-255,76,CRW_t_B_3376,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Nitrobacter winogradskyi Nb-255,76,CRW_t_B_3377,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Thiobacillus denitrificans ATCC 25259,76,CRW_t_B_3378,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Thiobacillus denitrificans ATCC 25259,76,CRW_t_B_3379,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Thiobacillus denitrificans ATCC 25259,76,CRW_t_B_3380,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Mycoplasma capricolum subsp. capricolum ATCC 27343,76,CRW_t_B_3386,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Burkholderia pseudomallei 1710b,76,CRW_t_B_3387,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei 1710b,76,CRW_t_B_3388,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei 1710b,76,CRW_t_B_3389,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei 1710b,76,CRW_t_B_3390,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei 1710b,76,CRW_t_B_3391,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosococcus oceani ATCC 19707,76,CRW_t_B_3392,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales
Nitrosococcus oceani ATCC 19707,76,CRW_t_B_3393,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales
Rhizobium etli CFN 42,76,CRW_t_B_3394,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhizobium etli CFN 42,76,CRW_t_B_3395,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhizobium etli CFN 42,76,CRW_t_B_3396,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhizobium etli CFN 42,76,CRW_t_B_3397,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Carboxydothermus hydrogenoformans Z-2901,76,CRW_t_B_3398,Bacteria,Firmicutes_B,Z-2901,Carboxydothermales
Carboxydothermus hydrogenoformans Z-2901,76,CRW_t_B_3400,Bacteria,Firmicutes_B,Z-2901,Carboxydothermales
Pelobacter carbinolicus DSM 2380,76,CRW_t_B_3401,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales
Pelobacter carbinolicus DSM 2380,76,CRW_t_B_3402,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales
Pelobacter carbinolicus DSM 2380,76,CRW_t_B_3403,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales
Rhodobacter sphaeroides 2.4.1,76,CRW_t_B_3404,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales
Rhodobacter sphaeroides 2.4.1,76,CRW_t_B_3405,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales
Rhodobacter sphaeroides 2.4.1,76,CRW_t_B_3406,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales
Rhodobacter sphaeroides 2.4.1,76,CRW_t_B_3407,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales
Rhodobacter sphaeroides 2.4.1,76,CRW_t_B_3408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales
Geobacter metallireducens GS-15,76,CRW_t_B_3409,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Geobacter metallireducens GS-15,76,CRW_t_B_3410,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Geobacter metallireducens GS-15,76,CRW_t_B_3411,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Geobacter metallireducens GS-15,76,CRW_t_B_3412,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Hahella chejuensis KCTC 2396,76,CRW_t_B_3422,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Hahella chejuensis KCTC 2396,76,CRW_t_B_3423,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Hahella chejuensis KCTC 2396,76,CRW_t_B_3424,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Hahella chejuensis KCTC 2396,76,CRW_t_B_3425,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Hahella chejuensis KCTC 2396,76,CRW_t_B_3426,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Hyphomonas neptunium ATCC 15444,76,CRW_t_B_3429,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales
Hyphomonas neptunium ATCC 15444,76,CRW_t_B_3430,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales
Rhodospirillum rubrum ATCC 11170,76,CRW_t_B_3432,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales
Rhodospirillum rubrum ATCC 11170,76,CRW_t_B_3433,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales
Moorella thermoacetica ATCC 39073,76,CRW_t_B_3434,Bacteria,Firmicutes_B,Moorellia,Moorellales
Moorella thermoacetica ATCC 39073,76,CRW_t_B_3435,Bacteria,Firmicutes_B,Moorellia,Moorellales
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),76,CRW_t_B_3441,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Synechococcus sp. JA-3-3Ab,76,CRW_t_B_3443,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336
Synechococcus sp. JA-3-3Ab,76,CRW_t_B_3444,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336
Synechococcus sp. JA-2-3B'a(2-13),76,CRW_t_B_3447,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336
Synechococcus sp. JA-2-3B'a(2-13),76,CRW_t_B_3448,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-7336
Helicobacter pylori HPAG1,76,CRW_t_B_3449,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales
Escherichia coli 536,76,CRW_t_B_3455,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Escherichia coli 536,76,CRW_t_B_3456,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Escherichia coli 536,76,CRW_t_B_3457,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Novosphingobium aromaticivorans DSM 12444,76,CRW_t_B_3458,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales
Novosphingobium aromaticivorans DSM 12444,76,CRW_t_B_3459,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales
Novosphingobium aromaticivorans DSM 12444,76,CRW_t_B_3460,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales
Novosphingobium aromaticivorans DSM 12444,76,CRW_t_B_3461,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales
Novosphingobium aromaticivorans DSM 12444,76,CRW_t_B_3462,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales
