Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.kingdom,Taxonomy.ENA.no rank 0,Taxonomy.ENA.phylum,Taxonomy.ENA.subphylum,Taxonomy.ENA.class,Taxonomy.ENA.subclass,Taxonomy.ENA.infraclass,Taxonomy.ENA.unknown 0,Taxonomy.ENA.order,Taxonomy.ENA.suborder,Taxonomy.ENA.infraorder,Taxonomy.ENA.superfamily,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.subgenus,Taxonomy.ENA.no rank 1,Taxonomy.ENA.no rank 2,Taxonomy.ENA.superorder,Taxonomy.ENA.parvorder,Taxonomy.ENA.no rank 3,Taxonomy.ENA.no rank 4,Taxonomy.ENA.no rank 5,Taxonomy.ENA.no rank 6,Taxonomy.ENA.no rank 7,Taxonomy.ENA.subfamily,Taxonomy.ENA.tribe,Taxonomy.ENA.unknown 1,Taxonomy.ENA.subtribe,Taxonomy.ENA.subkingdom,Taxonomy.ENA.superclass,Taxonomy.ENA.subcohort,Taxonomy.ENA.section,Taxonomy.ENA.no rank 8,Taxonomy.ENA.no rank 9,Taxonomy.ENA.no rank 10,Taxonomy.ENA.cohort
Cyanidioschyzon merolae,D63675,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21592,--,Yes,Eukaryota,,,Rhodophyta,,Bangiophyceae,,,,Cyanidiales,,,,Cyanidiaceae,Cyanidioschyzon,,,,,,,,,,,,,,,,,,,,,,
Cyanidium caldarium,D63676,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21593,--,Yes,Eukaryota,,,Rhodophyta,,Bangiophyceae,,,,Cyanidiales,,,,Cyanidiaceae,Cyanidium,,,,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,M24578,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21594,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Morus indica,DQ226511,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21671,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Rosales,,,,Moraceae,Morus,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,,,,,,,,,,,,
Chara vulgaris,DQ229107,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21672,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Charophyceae,,,,Charales,,,,Characeae,Chara,,,,,,,,,,,,,,,,,,,,,,
Oltmannsiellopsis viridis,DQ291132,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21675,--,Yes,Eukaryota,Viridiplantae,Ulvophyceae incertae sedis,Chlorophyta,,Ulvophyceae,,,,,,,,,Oltmannsiellopsis,,,,,,,,,,,,,,,,,,,,,,
Solanum bulbocastanum,DQ347958,35,25,10,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21678,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Solanales,,,,Solanaceae,Solanum,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanoideae,Solaneae,,,,,,,,,,
Solanum bulbocastanum,DQ347958,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21679,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Solanales,,,,Solanaceae,Solanum,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanoideae,Solaneae,,,,,,,,,,
Ranunculus macranthus,DQ359689,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21683,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Ranunculales,,,,Ranunculaceae,Ranunculus,,Tracheophyta,Spermatophyta,,,eudicotyledons,,,,,Ranunculoideae,Ranunculeae,,,,,,,,,,
Lactuca sativa,DQ383816,35,25,10,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21686,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Asterales,,,,Asteraceae,Lactuca,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,campanulids,Cichorioideae,Cichorieae,,Lactucinae,,,,,,,,
Lactuca sativa,DQ383816,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21687,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Asterales,,,,Asteraceae,Lactuca,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,campanulids,Cichorioideae,Cichorieae,,Lactucinae,,,,,,,,
Chlorokybus atmophyticus,DQ422812,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21695,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Chlorokybophyceae,,,,Chlorokybales,,,,Chlorokybaceae,Chlorokybus,,,,,,,,,,,,,,,,,,,,,,
Stigeoclonium helveticum,DQ630521,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21739,--,Yes,Eukaryota,Viridiplantae,Chaetophorales incertae sedis,Chlorophyta,,Chlorophyceae,,,,Chaetophorales,,,,,Stigeoclonium,,,,,,,,,,,,,,,,,,,,,,
Jasminum nudiflorum,DQ673255,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21740,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Lamiales,,,,Oleaceae,Jasminum,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,,Jasmineae,,,,,,,,,,
Angiopteris evecta,DQ821119,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21743,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Polypodiopsida,Marattiidae,,,Marattiales,,,,Marattiaceae,Angiopteris,,Tracheophyta,,,,,,,,,,,,,,,,,,,,
Angiopteris evecta,DQ821119,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21744,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Polypodiopsida,Marattiidae,,,Marattiales,,,,Marattiaceae,Angiopteris,,Tracheophyta,,,,,,,,,,,,,,,,,,,,
Bigelowiella natans,DQ851108,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21774,--,Yes,Eukaryota,,Rhizaria,Cercozoa,,Chlorarachniophyceae,,,,,,,,,Bigelowiella,,,,,,,,,,,,,,,,,,,,,,
Drimys granadensis,DQ887676,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21777,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Canellales,,,,Winteraceae,Drimys,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Piper cenocladum,DQ887677,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21778,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Piperales,,,,Piperaceae,Piper,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Pelargonium x hortorum,DQ897681,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21779,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Geraniales,,,,Geraniaceae,Pelargonium,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,,,,,,,,,,,,
Liriodendron tulipifera,DQ899947,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21782,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Magnoliales,,,,Magnoliaceae,Liriodendron,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Platanus occidentalis,DQ923116,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21783,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Proteales,,,,Platanaceae,Platanus,,Tracheophyta,Spermatophyta,,,eudicotyledons,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),J01152,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21785,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),J01150,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21786,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),K00288,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21787,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),K01859,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21788,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Phaeodactylum tricornutum,EF067920,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21794,--,Yes,Eukaryota,,Stramenopiles,Bacillariophyta,,Bacillariophyceae,,,,Naviculales,,,,Phaeodactylaceae,Phaeodactylum,,Bacillariophycidae,,,,,,,,,,,,,,,,,,,,
Thalassiosira pseudonana,EF067921,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21795,--,Yes,Eukaryota,,Stramenopiles,Bacillariophyta,,Coscinodiscophyceae,Thalassiosirophycidae,,,Thalassiosirales,,,,Thalassiosiraceae,Thalassiosira,,,,,,,,,,,,,,,,,,,,,,
Euglena gracilis,M17309,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21796,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Homo sapiens (human),M17620,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21802,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M17621,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21803,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),K01797,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21804,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M33940,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21805,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,AF040661.3,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21809,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Drosophila melanogaster (fruit fly),AC008257,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21810,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),AC008257,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21811,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),K01859,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21819,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Cyanidium caldarium,D17791,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21828,--,Yes,Eukaryota,,,Rhodophyta,,Bangiophyceae,,,,Cyanidiales,,,,Cyanidiaceae,Cyanidium,,,,,,,,,,,,,,,,,,,,,,
Euglena gracilis,X70810,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21829,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Mesostigma viride,AF166114,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21831,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Mesostigmatophyceae,,,,Mesostigmatales,,,,Mesostigmataceae,Mesostigma,,,,,,,,,,,,,,,,,,,,,,
Homo sapiens (human),U00939,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21832,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,L08403,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21837,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Porphyra purpurea,U38804,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21856,--,Yes,Eukaryota,,,Rhodophyta,,Bangiophyceae,,,,Bangiales,,,,Bangiaceae,Porphyra,,,,,,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,U00044,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21875,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Homo sapiens (human),U00939,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21884,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,U29097,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21885,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U39742,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21886,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U40427,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21887,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U50069,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21888,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U50071,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21889,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U80452,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21890,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Toxoplasma gondii,U87145,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21891,--,Yes,Eukaryota,,Alveolata,Apicomplexa,,Conoidasida,Coccidia,,,Eucoccidiorida,Eimeriorina,,,Sarcocystidae,Toxoplasma,,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),V00227,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21892,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),V00228,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21893,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),V00229,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21894,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),V00230,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21895,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Drosophila melanogaster (fruit fly),V00244,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21896,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophila,Sophophora,,,,,,,,,,,,,,,,,,,,,
Hordeum vulgare,X52765,37,29,8,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21918,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Hordeum,,Tracheophyta,Spermatophyta,,,BOP clade,Triticodae,,,,Pooideae,Triticeae,,Hordeinae,,,,,,,,
Homo sapiens (human),X53365,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21920,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59574,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21926,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59575,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21927,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59576,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21928,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59577,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21929,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59578,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21930,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59579,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21931,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59580,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21932,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X59581,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21933,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Dictyostelium discoideum,X69660,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21940,--,Yes,Eukaryota,,Amoebozoa,,,,,,,Dictyosteliales,,,,Dictyosteliaceae,Dictyostelium,,Mycetozoa,Dictyostelids,,,,,,,,,,,,,,,,,,,
Euglena gracilis,X70810,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21941,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Zea mays,X86563,72,28,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21944,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Euglena gracilis,Z11874,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21963,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Antithamnion sp.,Z21642,71,29,42,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21965,--,Yes,Eukaryota,,,Rhodophyta,,Florideophyceae,Rhodymeniophycidae,,,Ceramiales,,,,Ceramiaceae,Antithamnion,,,,,,,,,,,,,,,,,,,,,,
Homo sapiens (human),Z26635,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21966,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Pylaiella littoralis,Z48620,75,31,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21969,--,Yes,Eukaryota,,Stramenopiles,,,Phaeophyceae,,,,Ectocarpales,,,,Acinetosporaceae,Pylaiella,,PX clade,,,,,,,,,,,,,,,,,,,,
Chlorella vulgaris,AB001684,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21989,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Trebouxiophyceae,,,,Chlorellales,,,,Chlorellaceae,Chlorella,,,,,,,,,,,,,,,,,,,,,,
Chlorella vulgaris,AB001684,74,30,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_21990,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Trebouxiophyceae,,,,Chlorellales,,,,Chlorellaceae,Chlorella,,,,,,,,,,,,,,,,,,,,,,
