Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
Dactylosporangium sp. 310G07,1472,CRW_16S_B_175,,
Actinosynnema mirum,1460,CRW_16S_B_1755,Bacteria,Actinobacteria
Actinoplanes teichomyceticus,1456,CRW_16S_B_1756,Bacteria,Actinobacteria
Atopobium minutum,1454,CRW_16S_B_1758,Bacteria,
Actinoplanes sp. 319H11,1469,CRW_16S_B_176,,
Clostridium butyricum,1412,CRW_16S_B_16257,Bacteria,Firmicutes
Microbacterium barkeri,1468,CRW_16S_B_1764,Bacteria,Actinobacteria
uncultured bacterium,1454,CRW_16S_B_16260,Bacteria,Chloroflexi
uncultured bacterium,1479,CRW_16S_B_16261,Bacteria,Chloroflexi
Epulopiscium sp.,1433,CRW_16S_B_16264,Bacteria,Firmicutes
Epulopiscium sp.,1446,CRW_16S_B_16266,Bacteria,Firmicutes
Epulopiscium sp.,1442,CRW_16S_B_16267,Bacteria,Firmicutes
Eubacterium angustum,1467,CRW_16S_B_16268,,
Microbacterium esteraromaticum,1472,CRW_16S_B_1765,Bacteria,Actinobacteria
Eubacterium brachy,1438,CRW_16S_B_16271,,
Eubacterium desmolans,1470,CRW_16S_B_16279,,
Microbacterium liquefaciens,1474,CRW_16S_B_1766,Bacteria,Actinobacteria
Eubacterium eligens,1479,CRW_16S_B_16280,,
Dorea formicigenerans,1480,CRW_16S_B_16282,Bacteria,Firmicutes
Eubacterium hallii,1480,CRW_16S_B_16284,,
Eubacterium minutum,1445,CRW_16S_B_16288,,
Eubacterium moniliforme,1450,CRW_16S_B_16290,,
Eubacterium nodatum,1406,CRW_16S_B_16294,,
Eubacterium ramulus,1477,CRW_16S_B_16297,Bacteria,Firmicutes
Eubacterium rectale,1468,CRW_16S_B_16298,,
Microbacterium testaceum,1469,CRW_16S_B_1768,Bacteria,Actinobacteria
Eubacterium siraeum,1454,CRW_16S_B_16301,,
Eubacterium tarantellae,1431,CRW_16S_B_16302,,
Eubacterium tenue,1467,CRW_16S_B_16303,,
Mogibacterium timidum,1434,CRW_16S_B_16304,Bacteria,Firmicutes
Eubacterium thermomarinus,1408,CRW_16S_B_16306,Bacteria,Firmicutes
Eubacterium uniforme,1471,CRW_16S_B_16307,Bacteria,Firmicutes
Eubacterium infirmum,1441,CRW_16S_B_16310,,
Filifactor villosus,1463,CRW_16S_B_16313,Bacteria,Firmicutes
Micromonospora sp. 331C05,1409,CRW_16S_B_177,,
Halanaerobium saccharolyticum,1438,CRW_16S_B_16321,Bacteria,
Heliobacillus mobilis,1468,CRW_16S_B_16326,Bacteria,Firmicutes
Heliobacillus mobilis,1468,CRW_16S_B_16327,Bacteria,Firmicutes
Mycobacterium shottsii,1452,CRW_16S_B_1771,Bacteria,Actinobacteria
Heliophilum fasciatum,1459,CRW_16S_B_16330,Bacteria,Firmicutes
Heliophilum fasciatum,1459,CRW_16S_B_16331,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16332,Bacteria,Firmicutes
Heliobacterium gestii,1465,CRW_16S_B_16333,Bacteria,Firmicutes
Heliobacterium modesticaldum,1471,CRW_16S_B_16334,Bacteria,Firmicutes
Heliobacterium sp.,1471,CRW_16S_B_16335,,
Halanaerobacter lacunarum,1445,CRW_16S_B_16338,Bacteria,
Helcococcus kunzii,1465,CRW_16S_B_16339,Bacteria,Firmicutes
Mycobacterium porcinum,1428,CRW_16S_B_1772,Bacteria,Actinobacteria
Halothermothrix orenii,1463,CRW_16S_B_16340,Bacteria,
Johnsonella ignava,1478,CRW_16S_B_16342,Bacteria,Firmicutes
Lachnospira pectinoschiza,1471,CRW_16S_B_16345,,
Mycobacterium neworleansense,1480,CRW_16S_B_1773,Bacteria,Actinobacteria
Pectinatus cerevisiiphilus,1425,CRW_16S_B_16356,Bacteria,Firmicutes
Pectinatus frisingensis,1440,CRW_16S_B_16357,Bacteria,Firmicutes
Peptococcus niger,1403,CRW_16S_B_16358,Bacteria,Firmicutes
Phascolarctobacterium faecium,1474,CRW_16S_B_16360,Bacteria,Firmicutes
Peptostreptococcus sp.,1405,CRW_16S_B_16362,Bacteria,Firmicutes
Peptostreptococcus anaerobius,1462,CRW_16S_B_16367,Bacteria,Firmicutes
Mycobacterium houstonense,1473,CRW_16S_B_1775,Bacteria,Actinobacteria
Peptostreptococcus sp.,1460,CRW_16S_B_16379,Bacteria,Firmicutes
Pseudobutyrivibrio ruminis,1462,CRW_16S_B_16383,Bacteria,Firmicutes
Quinella ovalis,1470,CRW_16S_B_16384,,
Ruminococcus albus,1458,CRW_16S_B_16386,Bacteria,Firmicutes
Ruminococcus bromii,1478,CRW_16S_B_16387,Bacteria,Firmicutes
Ruminococcus callidus,1458,CRW_16S_B_16388,Bacteria,Firmicutes
Ruminococcus flavefaciens,1448,CRW_16S_B_16389,Bacteria,Firmicutes
Ruminococcus flavefaciens,1440,CRW_16S_B_16390,Bacteria,Firmicutes
Ruminococcus hansenii,1453,CRW_16S_B_16393,,
Ruminococcus obeum,1457,CRW_16S_B_16394,,
Selenomonas lacticifex,1456,CRW_16S_B_16401,Bacteria,Firmicutes
Selenomonas ruminantium,1450,CRW_16S_B_16404,Bacteria,Firmicutes
Syntrophomonas wolfei,1418,CRW_16S_B_16407,,
Sarcina ventriculi,1461,CRW_16S_B_16412,Bacteria,Firmicutes
unidentified eubacterium clone 8.29,1413,CRW_16S_B_16416,Bacteria,Firmicutes
Actinoplanes sp. 331F02,1475,CRW_16S_B_178,,
Nocardiopsis dassonvillei,1459,CRW_16S_B_1780,Bacteria,Actinobacteria
Candidatus Arthromitus sp. SFB-mouse,1477,CRW_16S_B_16424,,
Salinispora arenicola,1479,CRW_16S_B_1781,Bacteria,Actinobacteria
Salinispora arenicola,1479,CRW_16S_B_1782,Bacteria,Actinobacteria
Thermoanaerobacter wiegelii,1464,CRW_16S_B_16449,Bacteria,Firmicutes
Salinospora sp. CNH725,1479,CRW_16S_B_1783,,
Thermoanaerobacterium aotearoense,1478,CRW_16S_B_16451,Bacteria,Firmicutes
Thermoanaerobacterium thermosaccharolyticum,1477,CRW_16S_B_16453,Bacteria,Firmicutes
Tissierella praeacuta,1475,CRW_16S_B_16457,Bacteria,Firmicutes
Tissierella praeacuta,1410,CRW_16S_B_16458,Bacteria,Firmicutes
Thermosyntropha lipolytica,1458,CRW_16S_B_16459,Bacteria,Firmicutes
Salinispora tropica,1479,CRW_16S_B_1784,Bacteria,Actinobacteria
Zymophilus paucivorans,1448,CRW_16S_B_16466,,
Salinispora arenicola,1479,CRW_16S_B_1785,Bacteria,Actinobacteria
Saccharothrix algeriensis,1429,CRW_16S_B_1788,Bacteria,Actinobacteria
Actinoplanes sp. 331F07,1474,CRW_16S_B_179,,
Mycobacterium sp. DSM 3803,1475,CRW_16S_B_1798,Bacteria,Actinobacteria
Rhodococcus sp. YK2,1436,CRW_16S_B_18,,
Actinoplanes sp. 331F08,1472,CRW_16S_B_180,,
Streptomyces platensis,1457,CRW_16S_B_1801,Bacteria,Actinobacteria
Actinoplanes sp. 331F10,1473,CRW_16S_B_181,,
Actinoplanes sp. 331F12,1476,CRW_16S_B_182,,
Rhodococcus erythropolis,1476,CRW_16S_B_1823,Bacteria,Actinobacteria
Arthrobacter sp. I3,1415,CRW_16S_B_1825,Bacteria,Actinobacteria
Actinoplanes sp. 331G10,1476,CRW_16S_B_183,,
Nocardia asteroides,1451,CRW_16S_B_1832,Bacteria,Actinobacteria
Nocardia vaccinii,1418,CRW_16S_B_1833,Bacteria,Actinobacteria
Micromonospora sp. 331G12,1475,CRW_16S_B_184,,
Streptomyces sp. JJS-2003,1478,CRW_16S_B_1841,,
Streptomyces reticuliscabiei,1477,CRW_16S_B_1842,Bacteria,Actinobacteria
Streptomyces acidiscabies,1477,CRW_16S_B_1844,Bacteria,Actinobacteria
Streptomyces acidiscabies,1476,CRW_16S_B_1849,Bacteria,Actinobacteria
Streptomyces sp. 343B07,1477,CRW_16S_B_185,,
Streptomyces europaeiscabiei,1456,CRW_16S_B_1853,Bacteria,Actinobacteria
Streptomyces sp. 343E06,1477,CRW_16S_B_186,,
Streptomyces sp. 343F01,1470,CRW_16S_B_187,,
Micromonospora sp. 343F05,1472,CRW_16S_B_188,,
Micromonospora sp. N0161,1401,CRW_16S_B_1888,,
Nocardia sp. IFM 0384,1460,CRW_16S_B_189,,
Streptomyces nanningensis,1457,CRW_16S_B_1893,Bacteria,Actinobacteria
Nocardia alba,1446,CRW_16S_B_1894,Bacteria,Actinobacteria
Streptomyces tendae,1471,CRW_16S_B_1898,Bacteria,Actinobacteria
Rhodococcus gordoniae,1403,CRW_16S_B_1899,Bacteria,Actinobacteria
Rhodococcus baikonurensis,1471,CRW_16S_B_19,Bacteria,Actinobacteria
Nocardia sp. IFM 0953,1477,CRW_16S_B_190,,
Rhodococcus gordoniae,1403,CRW_16S_B_1900,Bacteria,Actinobacteria
bacterium Ellin6009,1437,CRW_16S_B_1906,,
bacterium Ellin6034,1437,CRW_16S_B_1907,Bacteria,Actinobacteria
Micrococcus sp. YGJ1,1471,CRW_16S_B_191,,
Arthrobacter sp. 108,1449,CRW_16S_B_1912,,
Nocardia brasiliensis,1427,CRW_16S_B_1914,Bacteria,Actinobacteria
Streptomyces tendae,1436,CRW_16S_B_1915,Bacteria,Actinobacteria
Streptomyces maritimus,1433,CRW_16S_B_1916,Bacteria,Actinobacteria
Nocardia beijingensis,1479,CRW_16S_B_192,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1432,CRW_16S_B_1920,Bacteria,Actinobacteria
Streptomyces sp. IDA5203,1430,CRW_16S_B_1925,Bacteria,Actinobacteria
Micromonospora sp. EN43,1409,CRW_16S_B_1926,Bacteria,Actinobacteria
Streptomyces sp. 40002,1457,CRW_16S_B_1929,,
Nocardia beijingensis,1470,CRW_16S_B_193,Bacteria,Actinobacteria
Streptomyces sp. 40004,1459,CRW_16S_B_1930,,
Streptomyces sp. 40005,1475,CRW_16S_B_1931,Bacteria,Actinobacteria
Streptomyces sp. 40006,1458,CRW_16S_B_1932,,
Nocardiopsis sp. 40009,1465,CRW_16S_B_1934,,
Micromonospora sp. 40010,1449,CRW_16S_B_1935,,
Streptomyces sp. 10036,1456,CRW_16S_B_1936,,
Micromonospora sp. 40011,1427,CRW_16S_B_1937,,
Arthrobacter sp. FV1-1,1469,CRW_16S_B_1938,Bacteria,Actinobacteria
Nocardiopsis sp. 10002,1427,CRW_16S_B_1939,,
Nocardia farcinica,1479,CRW_16S_B_194,Bacteria,Actinobacteria
Nocardiopsis sp. 10010,1436,CRW_16S_B_1940,,
Nocardiopsis sp. 10021,1462,CRW_16S_B_1941,,
Nocardiopsis sp. 10030,1462,CRW_16S_B_1942,,
Nocardiopsis sp. 10035,1418,CRW_16S_B_1943,,
Nocardiopsis sp. 60002,1463,CRW_16S_B_1944,,
Nocardiopsis sp. 60006,1457,CRW_16S_B_1945,,
Nocardia farcinica,1478,CRW_16S_B_195,Bacteria,Actinobacteria
Nocardia farcinica,1480,CRW_16S_B_196,Bacteria,Actinobacteria
Rhodococcus sp. J-5,1407,CRW_16S_B_1962,,
Mycobacterium sp. HSC2034,1443,CRW_16S_B_1963,,
Streptacidiphilus jiangxiensis,1415,CRW_16S_B_1965,Bacteria,Actinobacteria
Streptomyces sp. FXJ04,1420,CRW_16S_B_1967,,
Streptomyces sp. FXJ23,1430,CRW_16S_B_1968,,
Arthrobacter sp. E28,1453,CRW_16S_B_1969,Bacteria,Actinobacteria
Nocardia farcinica,1477,CRW_16S_B_197,Bacteria,Actinobacteria
Arthrobacter sp. SB,1441,CRW_16S_B_1970,,
Nocardia xishanensis,1411,CRW_16S_B_1972,Bacteria,Actinobacteria
Nocardiopsis sp. 20027,1423,CRW_16S_B_1975,,
Nocardiopsis sp. 20028,1434,CRW_16S_B_1976,,
Nocardiopsis sp. 20029,1426,CRW_16S_B_1977,,
Nocardiopsis sp. 20030,1434,CRW_16S_B_1978,,
Nocardiopsis sp. 20031,1439,CRW_16S_B_1979,,
Nocardia farcinica,1468,CRW_16S_B_198,Bacteria,Actinobacteria
Nocardiopsis sp. 20032,1432,CRW_16S_B_1980,,
Nocardiopsis sp. 20033,1428,CRW_16S_B_1981,,
Nocardiopsis sp. 20034,1462,CRW_16S_B_1982,,
Nocardiopsis sp. 20035,1452,CRW_16S_B_1983,Bacteria,Actinobacteria
Nocardiopsis sp. 20036,1464,CRW_16S_B_1984,,
Nocardiopsis sp. 20038,1434,CRW_16S_B_1985,,
Nocardiopsis sp. 20039,1435,CRW_16S_B_1986,,
Nocardia asiatica,1473,CRW_16S_B_199,Bacteria,Actinobacteria
Mycobacterium parascrofulaceum,1468,CRW_16S_B_1997,Bacteria,Actinobacteria
actinobacterium EC5,1475,CRW_16S_B_1998,Bacteria,Actinobacteria
Mycobacterium sp. PX3.15,1441,CRW_16S_B_1999,,
uncultured actinomycete,1469,CRW_16S_B_2,Bacteria,Actinobacteria
uncultured actinobacterium,1461,CRW_16S_B_20,Bacteria,Actinobacteria
Nocardia asiatica,1478,CRW_16S_B_200,Bacteria,Actinobacteria
Verrucosispora sp. e37,1478,CRW_16S_B_2003,,
Verrucosispora sp. e80,1469,CRW_16S_B_2004,,
Micromonospora sp. e3,1470,CRW_16S_B_2005,,
Micromonospora sp. e4,1476,CRW_16S_B_2006,Bacteria,Actinobacteria
Micromonospora sp. e5,1476,CRW_16S_B_2007,,
Nocardia asiatica,1469,CRW_16S_B_201,Bacteria,Actinobacteria
Micromonospora sp. e16,1471,CRW_16S_B_2010,,
Micromonospora sp. e17,1479,CRW_16S_B_2011,,
Micromonospora sp. e24,1475,CRW_16S_B_2012,,
Micromonospora sp. e32,1444,CRW_16S_B_2013,Bacteria,Actinobacteria
Micromonospora sp. e33,1478,CRW_16S_B_2014,,
Micromonospora sp. e35,1472,CRW_16S_B_2015,,
Micromonospora sp. e36,1477,CRW_16S_B_2016,,
Acholeplasma laidlawii,1476,CRW_16S_B_16478,Bacteria,Firmicutes
Acholeplasma modicum,1473,CRW_16S_B_16480,Bacteria,Firmicutes
Acholeplasma palmae,1413,CRW_16S_B_16483,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 2,1435,CRW_16S_B_16484,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 4,1435,CRW_16S_B_16485,Bacteria,Firmicutes
Micromonospora sp. e78,1463,CRW_16S_B_2017,,
Ureaplasma urealyticum serovar 5,1435,CRW_16S_B_16486,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 7,1435,CRW_16S_B_16487,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 8,1435,CRW_16S_B_16488,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 9,1435,CRW_16S_B_16489,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 10,1435,CRW_16S_B_16490,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 11,1435,CRW_16S_B_16491,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 12,1435,CRW_16S_B_16492,Bacteria,Firmicutes
Ureaplasma urealyticum serovar 13,1435,CRW_16S_B_16493,Bacteria,Firmicutes
Ureaplasma parvum serovar 3,1439,CRW_16S_B_16494,Bacteria,Firmicutes
Ureaplasma parvum serovar 14,1439,CRW_16S_B_16495,Bacteria,Firmicutes
Micromonospora sp. e79,1463,CRW_16S_B_2018,,
Ureaplasma parvum serovar 1,1439,CRW_16S_B_16496,Bacteria,Firmicutes
Ureaplasma parvum serovar 6,1439,CRW_16S_B_16497,Bacteria,Firmicutes
Micromonospora sp. i19,1461,CRW_16S_B_2019,,
Nocardia vinacea,1472,CRW_16S_B_202,Bacteria,Actinobacteria
Micromonospora sp. ANT 25-001,1461,CRW_16S_B_2020,,
Anaeroplasma abactoclasticum,1453,CRW_16S_B_16516,Bacteria,Firmicutes
Anaeroplasma bactoclasticum,1436,CRW_16S_B_16517,Bacteria,Firmicutes
Anaeroplasma varium,1436,CRW_16S_B_16519,Bacteria,Firmicutes
Asteroleplasma anaerobium,1471,CRW_16S_B_16522,Bacteria,Firmicutes
Micromonospora sp. ARG 13-042,1460,CRW_16S_B_2021,,
Micromonospora sp. JPN 18-047,1471,CRW_16S_B_2022,,
Micromonospora sp. POR 21-001,1468,CRW_16S_B_2023,,
Nocardia abscessus,1461,CRW_16S_B_203,Bacteria,Actinobacteria
Eucalyptus yellows and witches'-broom phytoplasma,1431,CRW_16S_B_16647,,
Sr Isidro peach phytoplasma,1454,CRW_16S_B_16658,Bacteria,Firmicutes
,1420,CRW_16S_NA_16659,,
Conyza phytoplasma,1420,CRW_16S_B_16660,,
Sorghum phytoplasma,1420,CRW_16S_B_16661,,
,1420,CRW_16S_NA_16662,,
Lethal wilt oil palm phytoplasma,1424,CRW_16S_B_16670,Bacteria,Firmicutes
Micrococcaceae bacterium GWS-BW-H15M,1427,CRW_16S_B_2036,,
Aster yellows phytoplasma,1460,CRW_16S_B_16686,Bacteria,Firmicutes
Vietnam chinaberry yellows phytoplasma,1433,CRW_16S_B_16688,,
Nocardiopsis salina,1449,CRW_16S_B_2038,Bacteria,Actinobacteria
Nocardia abscessus,1475,CRW_16S_B_204,Bacteria,Actinobacteria
Bulleidia extructa,1401,CRW_16S_B_16740,Bacteria,Firmicutes
Clostridium sp. 14774,1417,CRW_16S_B_16749,,
Aster yellows phytoplasma,1441,CRW_16S_B_16760,Bacteria,Firmicutes
Streptacidiphilus jiangxiensis,1425,CRW_16S_B_2045,Bacteria,Actinobacteria
Withania somnifera phytoplasma,1432,CRW_16S_B_16768,,
Rhodococcus sp. NCIMB12038,1459,CRW_16S_B_2048,,
Rhodococcus sp. P200,1455,CRW_16S_B_2049,Bacteria,Actinobacteria
uncultured bacterium,1448,CRW_16S_B_16811,Bacteria,Chloroflexi
Nocardia abscessus,1476,CRW_16S_B_205,Bacteria,Actinobacteria
Entomoplasma ellychniae,1433,CRW_16S_B_16825,Bacteria,Firmicutes
Entomoplasma melaleucae,1448,CRW_16S_B_16826,Bacteria,Firmicutes
Streptomyces sp. VA26256_03,1448,CRW_16S_B_2052,,
Lactobacillus vitulinus,1477,CRW_16S_B_16839,,
Mycoplasma agalactiae,1457,CRW_16S_B_16840,,
Mycoplasma agalactiae,1460,CRW_16S_B_16841,,
Mycoplasma agassizii,1442,CRW_16S_B_16842,,
Mycoplasma alkalescens,1464,CRW_16S_B_16843,,
Mycoplasma arginini,1445,CRW_16S_B_16844,,
Mycoplasma arginini,1416,CRW_16S_B_16845,,
Arthrobacter sp. C4,1444,CRW_16S_B_2053,Bacteria,Actinobacteria
Mycoplasma arthritidis,1471,CRW_16S_B_16846,,
unidentified mollicute,1473,CRW_16S_B_16847,,
Mycoplasma bovigenitalium,1464,CRW_16S_B_16848,,
Mycoplasma bovirhinis,1452,CRW_16S_B_16850,,
Mycoplasma bovis,1456,CRW_16S_B_16851,,
Mycoplasma bovoculi,1474,CRW_16S_B_16853,,
Mycoplasma californicum,1464,CRW_16S_B_16855,,
Mycobacterium sp. EM3,1440,CRW_16S_B_2054,,
Mycoplasma canadense,1466,CRW_16S_B_16857,,
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16860,,
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16862,Bacteria,Firmicutes
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16863,,
Mycoplasma capricolum subsp. capricolum,1466,CRW_16S_B_16865,,
Rhodococcus sp. RD6.2,1441,CRW_16S_B_2055,Bacteria,Actinobacteria
Mycoplasma capricolum subsp. capripneumoniae,1466,CRW_16S_B_16867,Bacteria,Firmicutes
Mycoplasma conjunctivae,1477,CRW_16S_B_16871,,
Mycoplasma corogypsi,1467,CRW_16S_B_16872,Bacteria,Firmicutes
Mesoplasma entomophilum,1443,CRW_16S_B_16873,Bacteria,Firmicutes
Mesoplasma lactucae ATCC 49193,1411,CRW_16S_B_16874,Bacteria,Firmicutes
Arthrobacter sp. SK1.18,1444,CRW_16S_B_2056,,
Mycoplasma felifaucium,1435,CRW_16S_B_16876,,
Mycoplasma feliminutum,1459,CRW_16S_B_16877,Bacteria,Firmicutes
Mycoplasma felis,1433,CRW_16S_B_16878,,
Mycoplasma fermentans,1461,CRW_16S_B_16879,,
Mycoplasma gallinaceum,1431,CRW_16S_B_16887,,
Mycoplasma gallinarum,1435,CRW_16S_B_16888,,
Mycoplasma gateae,1443,CRW_16S_B_16889,,
Mycoplasma hominis,1451,CRW_16S_B_16893,,
Mycoplasma hominis,1420,CRW_16S_B_16894,,
Mycoplasma hyopharyngis,1454,CRW_16S_B_16895,,
Mycoplasma imitans,1439,CRW_16S_B_16903,Bacteria,Firmicutes
Mycoplasma iowae,1463,CRW_16S_B_16905,,
Mycoplasma leonicaptivi,1425,CRW_16S_B_16907,Bacteria,Firmicutes
Mycoplasma leopharyngis,1436,CRW_16S_B_16908,Bacteria,Firmicutes
Mycoplasma lipophilum,1451,CRW_16S_B_16909,,
Mycoplasma meleagridis,1437,CRW_16S_B_16911,,
Mycoplasma microti,1435,CRW_16S_B_16912,,
Phytoplasma sp.,1477,CRW_16S_B_16915,,
Nocardia abscessus,1467,CRW_16S_B_206,Bacteria,Actinobacteria
Phytoplasma sp.,1478,CRW_16S_B_16920,,
Aster yellows phytoplasma,1417,CRW_16S_B_16921,Bacteria,Firmicutes
Tomato big bud phytoplasma,1432,CRW_16S_B_16937,Bacteria,Firmicutes
Phytoplasma sp.,1474,CRW_16S_B_16943,,
Pigeon pea witches'-broom phytoplasma,1435,CRW_16S_B_16944,Bacteria,Firmicutes
Peanut witches'-broom phytoplasma,1433,CRW_16S_B_16946,,
unidentified mollicute,1479,CRW_16S_B_16957,,
Mycoplasma mobile,1466,CRW_16S_B_16962,Bacteria,Firmicutes
Mycoplasma muris,1464,CRW_16S_B_16963,,
Mycoplasma mycoides subsp. mycoides,1466,CRW_16S_B_16964,,
Mycoplasma mycoides subsp. capri,1466,CRW_16S_B_16968,Bacteria,Firmicutes
Mycoplasma mycoides subsp. mycoides,1467,CRW_16S_B_16970,,
Mycoplasma mycoides subsp. mycoides,1466,CRW_16S_B_16972,,
Mycoplasma mycoides,1411,CRW_16S_B_16974,Bacteria,Firmicutes
Mycoplasma orale,1458,CRW_16S_B_16977,,
Mycoplasma ovipneumoniae,1475,CRW_16S_B_16979,,
Mycoplasma penetrans,1452,CRW_16S_B_16980,,
Mycoplasma pirum,1465,CRW_16S_B_16982,,
Mycoplasma pneumoniae,1465,CRW_16S_B_16986,,
Mycoplasma pullorum,1464,CRW_16S_B_16988,,
Mycoplasma pulmonis,1418,CRW_16S_B_16989,,
Mycoplasma putrefaciens,1466,CRW_16S_B_16990,Bacteria,Firmicutes
Mycoplasma putrefaciens,1415,CRW_16S_B_16991,Bacteria,Firmicutes
Mycoplasma salivarium,1419,CRW_16S_B_16992,,
Mycoplasma simbae,1431,CRW_16S_B_16993,Bacteria,Firmicutes
Nocardia kruczakiae,1434,CRW_16S_B_2068,Bacteria,Actinobacteria
Mycoplasma sp.,1446,CRW_16S_B_16996,Bacteria,Firmicutes
unidentified mollicute,1479,CRW_16S_B_16998,,
Mycoplasma sp. PG50,1466,CRW_16S_B_16999,,
unidentified mollicute,1479,CRW_16S_B_17001,,
Mycoplasma sturni,1426,CRW_16S_B_17003,,
Mycoplasma alvi,1458,CRW_16S_B_17005,,
Mycoplasma sualvi,1407,CRW_16S_B_17006,,
Mycoplasma testudinis,1416,CRW_16S_B_17011,Bacteria,Firmicutes
Nocardia abscessus,1470,CRW_16S_B_207,Bacteria,Actinobacteria
Strawberry lethal yellows phytoplasma,1478,CRW_16S_B_17019,,
Spiroplasma apis,1402,CRW_16S_B_17023,Bacteria,Firmicutes
Kitasatospora gansuensis,1429,CRW_16S_B_2071,Bacteria,Actinobacteria
Spiroplasma diabroticae,1432,CRW_16S_B_17027,Bacteria,Firmicutes
Spiroplasma gladiatoris,1468,CRW_16S_B_17028,Bacteria,Firmicutes
Spiroplasma ixodetis,1428,CRW_16S_B_17029,Bacteria,Firmicutes
Spiroplasma mirum,1401,CRW_16S_B_17030,Bacteria,Firmicutes
Spiroplasma monobiae,1412,CRW_16S_B_17031,Bacteria,Firmicutes
Spiroplasma poulsonii,1467,CRW_16S_B_17032,Bacteria,Firmicutes
Spiroplasma taiwanense,1404,CRW_16S_B_17033,Bacteria,Firmicutes
Kitasatospora terrestris,1444,CRW_16S_B_2072,Bacteria,Actinobacteria
Ureaplasma canigenitalium,1480,CRW_16S_B_17036,Bacteria,Firmicutes
Ureaplasma cati,1476,CRW_16S_B_17037,Bacteria,Firmicutes
Ureaplasma diversum,1478,CRW_16S_B_17038,Bacteria,Firmicutes
Ureaplasma felinum,1473,CRW_16S_B_17039,Bacteria,Firmicutes
Ureaplasma gallorale,1455,CRW_16S_B_17040,Bacteria,Firmicutes
Ureaplasma urealyticum,1439,CRW_16S_B_17042,Bacteria,Firmicutes
Ureaplasma urealyticum,1438,CRW_16S_B_17043,Bacteria,Firmicutes
Ureaplasma urealyticum,1434,CRW_16S_B_17044,Bacteria,Firmicutes
Ureaplasma urealyticum,1434,CRW_16S_B_17045,Bacteria,Firmicutes
Ureaplasma urealyticum,1439,CRW_16S_B_17046,Bacteria,Firmicutes
Ureaplasma urealyticum,1463,CRW_16S_B_17048,Bacteria,Firmicutes
Rhodococcus opacus,1477,CRW_16S_B_2074,Bacteria,Actinobacteria
Streptomyces griseoaurantiacus,1458,CRW_16S_B_2075,Bacteria,Actinobacteria
Rhodococcus sp. 3-1,1472,CRW_16S_B_2076,,
Agromyces sp. CM01,1454,CRW_16S_B_2077,Bacteria,Actinobacteria
Arthrobacter sp. BS11,1441,CRW_16S_B_2078,,
Arthrobacter sp. BS20,1446,CRW_16S_B_2079,,
Streptomyces platensis,1477,CRW_16S_B_208,Bacteria,Actinobacteria
Arthrobacter sp. AS19,1426,CRW_16S_B_2080,,
Rhodococcus sp. 5-11,1471,CRW_16S_B_2082,,
Arthrobacter oxydans,1478,CRW_16S_B_209,,
Salinospora sp. CNR425,1479,CRW_16S_B_2098,,
Salinospora sp. CNR107,1479,CRW_16S_B_2099,,
Streptomyces avermitilis MA-4680,1477,CRW_16S_B_21,,
Arthrobacter polychromogenes,1477,CRW_16S_B_210,,
Salinospora sp. CNR040,1480,CRW_16S_B_2100,,
Mycobacterium sp. SOL 803,1444,CRW_16S_B_2106,,
Kitasatospora recifensis,1479,CRW_16S_B_2107,Bacteria,Actinobacteria
Frankia sp. FMr16,1448,CRW_16S_B_2109,Bacteria,Actinobacteria
Arthrobacter sp. c106,1475,CRW_16S_B_211,,
Frankia sp. FMr61,1448,CRW_16S_B_2110,Bacteria,Actinobacteria
Frankia sp. 2215,1448,CRW_16S_B_2111,Bacteria,Actinobacteria
Frankia sp. FCe42,1448,CRW_16S_B_2112,,
Frankia sp. FCg07,1448,CRW_16S_B_2113,,
Streptomyces rutgersensis subsp. castelarensis,1475,CRW_16S_B_2116,,
Streptomyces ciscaucasicus,1474,CRW_16S_B_2117,,
Arthrobacter ramosus,1434,CRW_16S_B_2118,Bacteria,Actinobacteria
Arthrobacter rhombi,1443,CRW_16S_B_2119,Bacteria,Actinobacteria
Arthrobacter sp. c107,1479,CRW_16S_B_212,,
Arthrobacter sp. A4Z24,1451,CRW_16S_B_2123,,
Arthrobacter sp. A1-1,1451,CRW_16S_B_2124,,
Arthrobacter sp. A3Z-17,1449,CRW_16S_B_2125,,
Arthrobacter sp. A3Z-18,1449,CRW_16S_B_2126,,
Arthrobacter polychromogenes,1452,CRW_16S_B_2127,,
Arthrobacter sp. Amico5,1450,CRW_16S_B_2128,,
Arthrobacter sp. Amico7,1452,CRW_16S_B_2129,,
